id,author,author_authorized_heading,author_lccn,author_viaf,author_wikidata,best_rank,debut_rank,first_week,oclc,oclc_eholdings,oclc_holdings,oclc_isbn,oclc_owi,title,total_weeks,year
2052,Anya Seton,"Seton, Anya",n79129036,111713185,Q2857861,3,10,12/17/72,599671,79,2220,0395139376,380417,GREEN DARKNESS,25,1972
2053,Elizabeth Goudge,"Goudge, Elizabeth, 1900-1984",n79076714,24602168,Q242571,1,5,10/1/44,38200691,64,2181,,18673342,GREEN DOLPHIN STREET,22,1944
2054,Mary O'Hara,"O'Hara, Mary",n50077299,56614381,Q273077,4,7,12/1/46,292329,40,1655,,1477862,GREEN GRASS OF WYOMING,14,1946
2055,Lloyd C. Douglas,"Douglas, Lloyd C. (Lloyd Cassel), 1877-1951",n85335454,76521596,Q1318617,1,5,3/18/35,1443750,23,1122,,2354090,GREEN LIGHT,31,1935
2056,Michael M. Thomas,"Thomas, Michael M.",n80012808,79329454,Q47467434,13,15,8/17/80,6016101,27,703,0671610023,486111,GREEN MONDAY,6,1980
2057,Maurice Walsh,"Walsh, Maurice, 1879-1964",n85277099,37816306,Q3301525,5,6,10/14/35,1878562,0,187,,196652702,GREEN RUSHES,3,1935
2058,B.J. Chute,"Chute, B. J. (Beatrice Joy), 1913-1987",n79089259,30818536,Q55720440,15,15,8/5/56,280933,12,839,,1428100,GREENWILLOW,1,1956
2059,Robert C. Ruark,,,,,13,16,10/19/47,,,,,,GRENADINE ETCHING,8,1947
206,Alan Bradley,"Bradley, Alan, 1938-",n2005019577,76623557,Q504317,9,9,2/27/11,642842939,450,2615,9.78039E+12,1155661874,A RED HERRING WITHOUT MUSTARD,1,2011
2060,Nick Bantock,,,,,3,14,1/26/92,,,,,,GRIFFIN & SABINE,47,1992
2061,James Gould Cozzens,"Cozzens, James Gould, 1903-1978",n79061394,109132788,Q1238811,13,14,1/16/49,282482,35,2103,,49056579,GUARD OF HONOR,5,1949
2062,Sara Paretsky,"Paretsky, Sara",n83160499,112486780,Q438024,8,11,2/16/92,24105936,226,2941,0385299311,700594,GUARDIAN ANGEL,7,1992
2063,Steve Martini,"Martini, Steve, 1946-",n88024617,117445730,Q2179933,10,10,8/2/09,299702839,179,2583,9.78006E+12,765838838,GUARDIAN OF LIES,1,2009
2064,Elizabeth Peters,"Peters, Elizabeth, 1927-2013",n79054629,38191925,Q451009,10,10,4/18/04,53977533,202,2564,0066214718,650597,GUARDIAN OF THE HORIZON,2,2004
2065,David Eddings,"Eddings, David",n82075661,111612308,Q354888,12,12,5/10/87,14412216,31,1995,0345330005,683195,GUARDIANS OF THE WEST,4,1987
2066,David Eddings.,"Eddings, David",n82075661,111612308,Q354888,12,12,5/3/87,14412216,31,1995,0345330005,683195,GUARDIANS OF THE WEST,1,1987
2067,Jonathan Kellerman,"Kellerman, Jonathan",n79116770,2559502,Q1349245,4,4,3/3/13,825106473,348,3524,9.78035E+12,3771910240,GUILT,3,2013
2068,Karen Robards,"Robards, Karen",n88645482,84513700,Q6369994,14,14,4/20/08,166360007,298,3451,9.7804E+12,112885000,GUILTY,1,2008
2069,Tami Hoag,"Hoag, Tami",n90630178,85444183,Q1683201,5,13,3/3/96,32969128,271,2843,0553099590,5978350,GUILTY AS SIN,8,1996
207,Fannie Flagg,"Flagg, Fannie",n80153039,79412195,Q433207,8,8,11/21/04,55729763,201,3625,1400063043,364083,A REDBIRD CHRISTMAS,8,2004
2070,Joseph Finder,"Finder, Joseph",n82134077,36971667,Q2125259,14,14,8/7/16,921864960,256,2378,9.78053E+12,2967840514,GUILTY MINDS,1,2016
2071,Lawrence Sanders,"Sanders, Lawrence, 1920-1998",n80045983,83994214,Q1397305,10,16,3/15/98,37843696,21,1942,0399143653,138053280,GUILTY PLEASURES,5,1998
2072,James Patterson and David Ellis,,,,,2,2,4/15/12,,,,,,GUILTY WIVES,6,2012
2073,Winston Groom,,,,,15,15,9/17/95,,,,,,GUMP & CO.,1,1995
2074,Mark Greaney,"Greaney, Mark",no2009162593,101507848,Q19880094,11,11,3/5/17,949639459,148,1753,9.78043E+12,3258388257,GUNMETAL GRAY,1,2017
2075,Sigrid Undset,"Undset, Sigrid, 1882-1949",n79043449,73860916,Q80889,6,6,8/24/36,894764,32,959,,1744931334,GUNNAR'S DAUGHTER,1,1936
2076,Bruce Lancaster,"Lancaster, Bruce, 1896-1963",n50039933,67709384,Q52156865,4,7,4/10/39,1315505,31,332,,548816,GUNS OF BURGOYNE,3,1939
2077,Thomas W. Duncan,"Duncan, Thomas W. (Thomas William), 1905-1987",no97063365,14379097,Q7795141,4,13,10/12/47,282809,12,503,,1438745,GUS THE GREAT,17,1947
2078,Stephen King and Richard Chizmar,,,,,7,7,6/4/17,,,,,,GWENDY'S BUTTON BOX,3,2017
2079,Carol Higgins Clark,"Clark, Carol Higgins",n91102490,76393464,Q2939843,11,11,4/22/12,765969859,54,2809,9.78144E+12,1056948412,GYPPED,1,2012
208,David Weber,"Weber, David, 1952-",n96016522,171240,Q588653,3,3,3/25/12,741542465,32,1222,9.78145E+12,1082966808,A RISING THUNDER,2,2012
2080,Edison Marshall,"Marshall, Edison, 1894-1967",nr95034360,79130132,Q5338401,11,14,11/6/49,1376666,2,256,,2296943,GYPSY SIXPENCE,9,1949
2081,Rumer Godden,"Godden, Rumer, 1907-1998",n79063768,110463979,Q434735,5,5,8/19/40,716349,3,329,,57065654,"GYPSY, GYPSY",1,1940
2082,J. P. Marquand,,,,,2,5,3/3/41,,,,,,"H. M. PULHAM, ESQUIRE",13,1941
2083,Alistair MacLean,"MacLean, Alistair, 1922-1987",n80069017,109175102,Q333713,8,11,1/29/56,2551310,102,1641,,4915445409,H.M.S. ULYSSES,17,1956
2084,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,7,7,11/26/06,62525234,262,4288,0385338295,52364116,H.R.H.,5,2006
2085,Marguerite Yourcenar,"Yourcenar, Marguerite",n50014612,105154898,Q163118,6,12,12/12/54,777348,106,3609,,1151053901,HADRIAN'S MEMOIRS,20,1954
2086,V. S. Naipaul,"Naipaul, V. S. (Vidiadhar Surajprasad), 1932-2018",n79099320,98079644,Q44593,15,15,11/4/01,48127889,133,2581,0375407375,6255627,HALF A LIFE,1,2001
2087,Tom Robbins,"Robbins, Tom, 1932-",n81024912,308180309,Q452404,11,16,9/18/94,30398869,125,1731,0553076256,2666397,HALF ASLEEP IN FROG PAJAMAS,3,1994
2088,Jeannette Walls,"Walls, Jeannette",n99261088,33089798,Q518084,7,7,10/25/09,310397067,150,4634,9.78142E+12,241439501,HALF BROKE HORSES,8,2009
2089,Greg Bear,"Bear, Greg, 1951-",n82118842,51707302,Q317491,8,8,4/7/13,826859596,26,917,9.78077E+12,3375773846,HALO: SILENTIUM,1,2013
209,Elizabeth Peters,"Peters, Elizabeth, 1927-2013",n79054629,38191925,Q451009,5,5,4/25/10,419855581,256,2444,9.78006E+12,306950341,A RIVER IN THE SKY,1,2010
2090,Dale Brown,"Brown, Dale, 1956-",n86012717,44513146,Q323353,10,14,8/5/90,20692615,31,1671,1556111703,22703407,HAMMERHEADS,6,1990
2091,Jodi Picoult,"Picoult, Jodi, 1966-",n91118775,37821799,Q234443,1,1,3/22/09,232979134,201,4824,9.78074E+12,139223575,HANDLE WITH CARE,10,2009
2092,Charles G. Norris,"Norris, Charles G. (Charles Gilman), 1881-1945",n80139352,37070982,Q5078044,6,7,10/28/35,289802,2,151,,1468429,HANDS,5,1935
2093,Faye Kellerman,"Kellerman, Faye",n85142284,44481519,Q268466,11,11,8/22/10,456180229,337,3198,9.78006E+12,481354695,HANGMAN,1,2010
2094,Debbie Macomber,,,,,5,5,5/16/10,,,,,,HANNAH’S LIST,3,2010
2095,Thomas Harris,"Harris, Thomas, 1940-",n81053578,110527100,Q313377,1,1,6/27/99,41315462,249,4926,038529929X,530272,HANNIBAL,18,1999
2096,Thomas Harris,"Harris, Thomas, 1940-",n81053578,110527100,Q313377,5,6,12/24/06,82287375,188,3763,9.78039E+12,59883591,HANNIBAL RISING,12,2006
2097,Ruth Beebe Hill,"Hill, Ruth Beebe",n78046835,3029325,Q106729706,3,6,3/4/79,4136974,74,2004,0385135548,454969,HANTA YO,30,1979
2098,Lolly Winston,"Winston, Lolly",n2003033674,65101648,,8,8,8/27/06,66463498,104,2055,0446533068,49238262,HAPPINESS SOLD SEPARATELY,2,2006
2099,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,3,3,8/7/11,676726602,487,4259,9.78039E+12,815052992,HAPPY BIRTHDAY,3,2011
21,James Patterson and Maxine Paetro,,,,,1,1,5/22/16,,,,,,15TH AFFAIR,7,2016
210,Judith Michael,"Michael, Judith",n81112868,36922091,Q6303574,2,8,1/21/90,20529911,102,2150,0671648918,348750969,A RULING PASSION,11,1990
2100,Angela Mackail Thirkell,"Thirkell, Angela, 1890-1961",n50014949,624145857922023020435,Q4762571,13,13,10/12/52,550301,12,565,,401664956,HAPPY RETURN,3,1952
2101,Garrison Keillor,"Keillor, Garrison",n81079537,79812213,Q183031,12,14,3/28/82,7739347,55,2017,0068112017,8478997,HAPPY TO BE HERE,3,1982
2102,Janet Evanovich,"Evanovich, Janet",n93124340,54180657,Q240547,1,1,7/7/02,49406167,178,4695,0312265859,676901,HARD EIGHT,5,2002
2103,Sara Paretsky,"Paretsky, Sara",n83160499,112486780,Q438024,11,13,10/3/99,41411915,191,3349,0385313632,1436666577,HARD TIME,4,1999
2104,Nevada Barr,"Barr, Nevada",n82232286,17923584,Q447404,14,14,4/17/05,56592481,212,3144,0399152415,364740,HARD TRUTH,1,2005
2105,Sara Paretsky,"Paretsky, Sara",n83160499,112486780,Q438024,9,9,10/11/09,311777723,283,3368,9.7804E+12,190781861,HARDBALL,1,2009
2106,Janet Evanovich,"Evanovich, Janet",n93124340,54180657,Q240547,2,2,12/3/17,1010657536,2,2783,9.7804E+12,10596459330,HARDCORE TWENTY-FOUR,6,2017
2107,Helen Hull,"Hull, Helen R. (Helen Rose), 1888-1971",n87887129,107125195,Q23303108,3,3,3/6/33,1042133,2,102,,2010163,HARDY PERENNIAL,2,1933
2108,Morris West,"West, Morris, 1916-1999",n79058870,31590256,Q471021,7,10,10/27/74,914830,81,1793,0688003095,132059050,HARLEQUIN,20,1974
2109,Margery Sharp,"Sharp, Margery, 1905-1991",n50022237,39384215,Q439059,4,4,5/1/39,1556601,2,255,,178680962,HARLEQUIN HOUSE,1,1939
211,Jimmy Buffett,"Buffett, Jimmy",n86078643,10037092,Q726071,3,3,12/19/04,56600851,134,2472,0316908452,896872,A SALTY PIECE OF LAND,11,2004
2110,Norman Mailer,"Mailer, Norman 1923-2007",n79084818,7393743,Q180962,12,14,10/20/91,21976470,78,2482,0394588320,2644222,HARLOT'S GHOST,4,1991
2111,James E. Bassett,,,,,12,12,1/6/63,,,,,,HARM'S WAY,4,1963
2112,Robin Cook,"Cook, Robin, 1940-",n79117119,109274608,Q352059,4,15,1/14/90,20354748,162,2286,0399134816,4122996648,HARMFUL INTENT,8,1990
2113,Elizabeth Jenkins,"Jenkins, Elizabeth, 1905-2010",n80005240,79129807,Q1331244,8,8,4/2/34,792748445,84,167,9.7819E+12,48789633,HARRIET,2,1934
2114,Tamsyn Muir,"Muir, Tamsyn",no2019131959,26156856244449600256,Q65969383,9,9,8/23/20,1148416463,110,1182,9.78125E+12,9474810270,HARROW THE NINTH,1,2020
2115,A.M. Maughan,"Maughan, A. M.",n50006592,115101077,,11,16,4/15/56,287622,11,587,,1460457,HARRY OF MONMOUTH,10,1956
2116,J. K. Rowling,"Rowling, J. K.",n97108433,116796842,Q34660,1,1,6/20/99,40043650,947,18109,0439064864,3810426007,HARRY POTTER AND THE CHAMBER OF SECRETS,57,1999
2117,J. K. Rowling,"Rowling, J. K.",n97108433,116796842,Q34660,1,1,9/26/99,41266045,845,16909,9.78044E+12,3770153674,HARRY POTTER AND THE PRISONER OF AZKABAN,43,1999
2118,J. K. Rowling,"Rowling, J. K.",n97108433,116796842,Q34660,1,16,12/27/98,37975719,1067,20745,0590353403,298916,HARRY POTTER AND THE SORCERER'S STONE,82,1998
2119,Tess Gerritsen,"Gerritsen, Tess",n85335215,101994701,Q6950,13,13,9/22/96,34282081,102,2917,0671553011,724402,HARVEST,1,1996
212,Jack Higgins,"Higgins, Jack, 1929-",n79059853,39378467,Q433708,4,9,1/22/89,18779084,286,2427,067163691X,9581326,A SEASON IN HELL,10,1989
2120,Thomas Tryon,"Tryon, Thomas",n50011735,100234012,Q1448930,4,5,7/15/73,595306,171,1632,0394485289,462358,HARVEST HOME,18,1973
2121,Chuck Palahniuk,"Palahniuk, Chuck",n95106929,85311088,Q268181,8,10,5/22/05,56686360,139,1895,0385509480,19135302,HAUNTED,6,2005
2122,James Patterson and James O. Born,,,,,4,4,10/8/17,,,,,,HAUNTED,6,2017
2123,Jill Alexander Essbaum,"Essbaum, Jill Alexander",n00036774,1243144,Q13563252,16,16,4/5/15,886672221,256,1692,9.78081E+12,2293552277,HAUSFRAU,1,2015
2124,Clive Cussler and Dirk Cussler,"Cussler, Clive",n81043521,56608054,Q366266,4,4,11/16/14,999592940,0,4,9.7804E+12,4764465947,HAVANA STORM,3,2014
2125,Kay Hooper,"Hooper, Kay",n87862357,12319899,Q440793,13,13,8/19/12,760974119,92,2387,9.78043E+12,1096978732,HAVEN,1,2012
2126,James A. Michener,"Michener, James A. (James Albert), 1907-1997",n79058583,34460537,Q361653,1,15,11/22/59,289002,198,4707,0965629279,51746069,HAWAII,94,1959
2127,W. E. B. Griffin and William E. Butterworth IV,,,,,6,6,1/26/14,,,,,,HAZARDOUS DUTY,1,2014
2128,W.E.B. Griffin and William E. Butterworth IV,,,,,3,3,1/19/14,,,,,,HAZARDOUS DUTY,1,2014
2129,Mary Higgins Clark and Carol Higgins Clark,,,,,4,7,12/9/01,,,,,,HE SEES YOU WHEN YOU'RE SLEEPING,7,2001
213,Dominick Dunne,"Dunne, Dominick",n82014935,54765906,Q448767,5,5,5/2/93,27144703,106,2388,0517583860,3372226536,A SEASON IN PURGATORY,9,1993
2130,Elizabeth Madox Roberts,"Roberts, Elizabeth Madox, 1881-1941",n79082238,44314670,Q577565,7,7,4/8/35,3772479,2,332,,7061928,HE SENT FORTH A RAVEN,1,1935
2131,Elizabeth Peters,"Peters, Elizabeth",n79054629,38191925,Q451009,13,13,5/21/00,43540556,147,2620,0380976595,5534244840,HE SHALL THUNDER IN THE SKY,3,2000
2132,Joseph C. Lincoln,,,,,3,3,8/15/32,,,,,,HEAD TIDE,1,1932
2133,Jeffrey Archer,"Archer, Jeffrey, 1940-",n79115945,110249804,Q313489,15,15,11/25/18,1028167044,124,2947,9.78125E+12,4803371437,HEADS YOU WIN,1,2018
2134,Franz Werfel,"Werfel, Franz 1890-1945",n50002492,34464361,Q78514,6,6,3/7/38,297463,20,711,,3855254498,HEARKEN UNTO THE VOICE,2,1938
2135,Maeve Binchy,"Binchy, Maeve, 1940-2012",n82128447,113069974,Q152690,3,3,3/8/09,232129565,252,4470,9.78031E+12,137910341,HEART AND SOUL,6,2009
2136,Johanna Lindsey,"Lindsey, Johanna",n84033301,28600,Q273677,9,9,5/13/01,45668927,90,2535,0380978547,6523476,HEART OF A WARRIOR,2,2001
2137,Emily Giffin,"Giffin, Emily",n2004035170,85603931,Q5372180,2,2,5/30/10,463675413,114,3538,9.78031E+12,347484921,HEART OF THE MATTER,5,2010
2138,Joe Hill,"Hill, Joe",nb2006000153,29856643,Q370377,6,10,3/4/07,69734622,244,3082,0061147931,53317093,HEART-SHAPED BOX,7,2007
2139,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,1,1,2/24/91,21294230,213,3955,0385299087,4916119064,HEARTBEAT,19,1991
214,Honor Tracy,"Tracy, Honor, 1915-",n79062763,110440099,Q5896852,14,14,8/27/61,290476,19,318,,1471263,A SEASON OF MISTS,1,1961
2140,Jonathan Kellerman,"Kellerman, Jonathan",n79116770,2559502,Q1349245,4,4,3/5/17,949639456,240,3230,9.78035E+12,3258388263,HEARTBREAK HOTEL,4,2017
2141,Julie Garwood,"Garwood, Julie",n85061934,84050401,Q290686,3,7,7/16/00,43975571,174,3216,0671032992,743171,HEARTBREAKER,6,2000
2142,Nora Ephron,"Ephron, Nora",n50008851,99171166,Q214677,3,9,5/1/83,9111662,202,2621,0394531809,2964706,HEARTBURN,29,1983
2143,Diana Palmer,"Palmer, Diana",no91010495,101797596,Q2295279,12,12,6/14/09,290420603,206,2507,9.78037E+12,190785116,HEARTLESS,1,2009
2144,Stephen King,"King, Stephen, 1947-",n79063767,97113511,Q39829,4,4,10/3/99,41266031,130,4788,0684853515,885577,HEARTS IN ATLANTIS,16,1999
2145,Chelsea Cain,"Cain, Chelsea",n96050039,23306860,Q5090050,8,8,9/23/07,123968689,132,2765,9.78031E+12,70000856,HEARTSICK,2,2007
2146,Helen Hull,"Hull, Helen R. (Helen Rose), 1888-1971",n87887129,107125195,Q23303108,3,3,5/2/32,865321,2,185,,1833106,HEAT LIGHTNING,1,1932
2147,John Sandford,"Sandford, John, 1944 February 23-",n88201495,112432108,Q1701679,2,2,10/12/08,213308441,263,3855,9.7804E+12,139712996,HEAT LIGHTNING,5,2008
2148,Richard Castle,"Castle, Richard",n2013015842,25791801,Q764950,1,1,10/9/11,703206540,463,1956,9.7814E+12,1086906970,HEAT RISES,3,2011
2149,Richard Castle,"Castle, Richard",n2013015842,25791801,Q764950,6,11,11/1/09,419852858,84,2083,9.7814E+12,684728055,HEAT WAVE,5,2009
215,Charles Jackson,"Jackson, Charles, 1903-1968",n86069287,19879589,Q505088,6,8,9/10/67,245963,30,656,,1399656,A SECOND-HAND LIFE,8,1967
2150,John Jakes,"Jakes, John, 1932-",n80035843,99848788,Q1258959,2,8,10/4/87,16085535,281,3152,0151310750,11629980,HEAVEN AND HELL,20,1987
2151,Erich Maria Remarque,"Remarque, Erich Maria, 1898-1970",n84223789,61551298,Q47293,15,15,4/30/61,295971,73,1348,,4915113264,HEAVEN HAS NO FAVORITES,2,1961
2152,Herbert Tarr,"Tarr, Herbert",n79054768,269685936,Q5735724,6,10,7/7/68,687162,20,747,0297764683,1643316,HEAVEN HELP US!,13,1968
2153,Thornton Wilder,"Wilder, Thornton, 1897-1975",n79062874,100167035,Q155087,1,4,1/7/35,177727,56,2182,,647905,HEAVEN'S MY DESTINATION,12,1935
2154,Timothy Zahn,"Zahn, Timothy",n84135423,61601807,Q434029,1,11,5/26/91,23139515,366,2552,0553073273,20733164,HEIR TO THE EMPIRE,19,1991
2155,Janet Dailey,"Dailey, Janet",n80032090,19676286,Q453231,4,13,5/17/87,14904904,263,2336,0316170925,778163,HEIRESS,16,1987
2156,Evelyn Waugh,"Waugh, Evelyn, 1903-1966",n79049248,68937142,Q107002,10,14,11/5/50,367490,85,1840,,32930,HELENA,8,1950
2157,Linda Fairstein,"Fairstein, Linda A",n93026108,85486730,Q6551554,9,9,3/28/10,426803063,317,3129,9.78053E+12,314537671,HELL GATE,2,2010
2158,David Baldacci,"Baldacci, David",n95052956,102339955,Q495420,1,1,11/28/10,606759822,253,4492,9.78045E+12,4820415890,HELL'S CORNER,10,2010
2159,David Weber,"Weber, David, 1952-",n96016522,171240,Q588653,16,16,11/1/15,909538760,91,1091,9.78077E+12,2251385115,HELL'S FOUNDATIONS QUIVER,1,2015
216,Barbara Taylor Bradford,"Bradford, Barbara Taylor, 1933-",n79018886,111572561,Q437224,11,11,10/27/96,35118133,51,3069,006018650X,588185,A SECRET AFFAIR,3,1996
2160,Sandra Brown,"Brown, Sandra, 1948-",n88012222,114156159,Q258096,5,5,10/26/03,52519058,122,4077,0743245520,264043,"HELLO, DARKNESS",4,2003
2161,Mary Kay Andrews,"Andrews, Mary Kay, 1954-",n2001026520,112991081,Q6779987,9,9,5/24/20,1151604265,103,2494,9.78125E+12,9904354237,"HELLO, SUMMER",2,2020
2162,Angus Wilson,"Wilson, Angus, 1913-1991",n50015503,99853190,Q287460,12,15,10/19/52,1319012,21,1076,0586049037,813680,HEMLOCK AND AFTER,3,1952
2163,Catherine Coulter,"Coulter, Catherine",n81100799,84052393,Q2941863,2,2,8/26/01,46685063,185,3684,0399148000,5947382,HEMLOCK BAY,6,2001
2164,Saul Bellow,"Bellow, Saul",n79078646,27060791,Q83059,12,16,3/15/59,279586,74,4358,0140042296,197601764,HENDERSON THE RAIN KING,3,1959
2165,Francine Rivers,"Rivers, Francine, 1947-",n93014138,84211496,Q439292,12,12,10/3/10,613429377,344,2732,9.78141E+12,506816887,HER DAUGHTER'S DREAM,1,2010
2166,Belva Plain,"Plain, Belva",n77009972,7976572,Q639041,14,14,8/18/02,49334775,119,3324,0385334729,700725,HER FATHER'S HOUSE,1,2002
2167,Audrey Niffenegger,"Niffenegger, Audrey",n88127998,85470258,Q113233,6,6,10/18/09,317923485,160,3760,9.78144E+12,200296838,HER FEARFUL SYMMETRY,3,2009
2168,Francine Rivers,,,,,12,12,4/4/10,,,,,,HER MOTHER’S HOPE,1,2010
2169,Barbara Taylor Bradford,"Bradford, Barbara Taylor, 1933-",n79018886,111572561,Q437224,11,12,5/19/96,34417967,54,3085,0060177217,1069204,HER OWN RULES,5,1996
217,Mary Balogh,"Balogh, Mary",no90019943,79370096,Q3296143,10,10,6/6/10,449844670,337,2578,9.78039E+12,335096521,A SECRET AFFAIR,1,2010
2170,Jonathan Safran Foer,"Foer, Jonathan Safran",no2001058572,85500702,Q359548,7,7,9/25/16,944014180,185,2615,9.78037E+12,2942050646,HERE I AM,4,2016
2171,Dorothy Parker,"Parker, Dorothy, 1893-1967",n50050331,7395211,Q270707,4,4,5/15/39,1882269,0,537,,5584617578,HERE LIES,5,1939
2172,Louis Bromfield,"Bromfield, Louis, 1896-1956",n80040365,14766865,Q500042,8,8,4/16/34,17157213,10,222,,3943387027,HERE TODAY AND GONE TOMORROW,1,1934
2173,Elin Hilderbrand,"Hilderbrand, Elin,",n00024510,23055148,Q5361082,3,5,7/3/16,939558942,244,2856,9.78032E+12,2758861733,HERE'S TO US,6,2016
2174,Frank Herbert,"Herbert, Frank",n80044450,59083797,Q7934,3,13,4/8/84,9853241,223,3736,0399128980,3345772,HERETICS OF DUNE,20,1984
2175,Anthony West,"West, Anthony, 1914-1987",n50003452,20204315,Q2852999,11,16,10/23/55,367814,26,641,,2717622,HERITAGE,7,1955
2176,Susan Elizabeth Phillips,"Phillips, Susan Elizabeth",no94031145,32019691,Q272767,14,14,9/14/14,866620959,204,2283,9.78006E+12,1866229140,HEROES ARE MY WEAKNESS,1,2014
2177,Dave Eggers,"Eggers, Dave,",n96104532,56593673,Q589497,8,8,8/14/16,946058401,242,2441,9.78045E+12,2974704379,HEROES OF THE FRONTIER,1,2016
2178,Saul Bellow,"Bellow, Saul",n79078646,27060791,Q83059,1,10,10/11/64,279707,144,6452,0670369128,515237,HERZOG,42,1964
2179,Fern Michaels,"Michaels, Fern",n81021841,69050844,Q5444469,12,12,4/23/06,64393742,72,3743,9.78074E+12,47368747,"HEY, GOOD LOOKING",1,2006
218,Tatiana de Rosnay,"Rosnay, Tatiana de, 1961-",n95092448,71444033,Q2314570,14,14,10/3/10,555654304,96,2627,9.78031E+12,348582655,A SECRET KEPT,1,2010
2180,Kurt Andersen,"Andersen, Kurt, 1954-",n80082702,79482627,Q6446589,13,13,4/1/07,66393698,47,1014,9.78038E+12,198498959,HEYDAY,1,2007
2181,Brad Thor,"Thor, Brad",n2001045248,65197822,Q4954313,2,2,7/28/13,847679545,133,3009,9.78148E+12,1211654374,HIDDEN ORDER,5,2013
2182,Alice Alfonsi,"Alfonsi, Alice",n96115509,51926046,Q106714830,4,8,2/11/01,45761361,9,455,0061076058,4162260684,HIDDEN PASSIONS,7,2001
2183,John Sandford,"Sandford, John",n88201495,112432108,Q1701679,2,2,5/30/04,54374564,251,3538,039915180X,31699,HIDDEN PREY,5,2004
2184,Lisa Gardner,"Gardner, Lisa",n97115649,46905313,Q1028373,9,9,2/18/07,71146425,448,3893,0553804324,58125329,HIDE,3,2007
2185,James Patterson,,,,,6,11,1/14/96,,,,,,HIDE & SEEK,7,1996
2186,Dean R. Koontz,"Koontz, Dean R. 1945- (Dean Ray),",n79081582,110880758,Q272076,1,2,1/26/92,24379074,205,3292,0399136738,9093722879,HIDEAWAY,10,1992
2187,Nora Roberts,"Roberts, Nora, 1950-",n84034440,66448023,Q231356,2,2,6/14/20,1112276895,113,3549,9.78125E+12,9929056585,HIDEAWAY,5,2020
2188,Nevada Barr,"Barr, Nevada",n82232286,17923584,Q447404,12,13,2/29/04,52559130,166,2999,0399151443,918670086,HIGH COUNTRY,3,2004
2189,Terry Brooks,"Brooks, Terry",n81119593,73911214,Q318845,3,3,9/14/03,52871875,149,1359,0345435737,5616095828,HIGH DRUID OF SHANNARA: Jarka Ruus,4,2003
219,Sloan Wilson,"Wilson, Sloan, 1920-2003",n78091976,76441489,Q2903650,10,14,1/15/61,1389555,11,550,,4915173988,A SENSE OF VALUES,10,1961
2190,Terry Brooks,"Brooks, Terry",n81119593,73911214,Q318845,5,5,9/25/05,78583717,0,242,9.78074E+12,1151935752,HIGH DRUID OF SHANNARA: STRAKEN,3,2005
2191,Terry Brooks,"Brooks, Terry",n81119593,73911214,Q318845,7,7,9/19/04,56387763,0,350,1415903808,12211025723,HIGH DRUID OF SHANNARA: TANEQUIL,3,2004
2192,Janet Evanovich,"Evanovich, Janet",n93124340,54180657,Q240547,13,13,7/11/99,41002780,159,4256,0312203039,676781,HIGH FIVE,2,1999
2193,Rita Mae Brown,"Brown, Rita Mae",n50039592,112278657,Q242956,12,12,5/18/86,13125755,124,1762,0553051202,5701534,HIGH HEARTS,5,1986
2194,William F. Buckley Jr,"Buckley, William F., Jr., 1925-2008",n79065205,73943799,Q378098,10,10,4/20/86,12665925,76,1538,0385194439,131130339,HIGH JINX,3,1986
2195,William F. Buckley Jr.,"Buckley, William F., Jr., 1925-2008",n79065205,73943799,Q378098,15,15,4/13/86,12665925,76,1538,0385194439,131130339,HIGH JINX,1,1986
2196,Nora Roberts,"Roberts, Nora",n84034440,66448023,Q231356,2,2,7/29/07,77830775,293,4869,9.7804E+12,63350648,HIGH NOON,6,2007
