id	author	author_authorized_heading	author_lccn	author_viaf	author_wikidata	best_rank	debut_rank	first_week	oclc	oclc_eholdings	oclc_holdings	oclc_isbn	oclc_owi	title	total_weeks	year
6250	Julian Barnes	Barnes, Julian	n80019845	51710796	Q295431	8	8	2011-11-06	721886904.0	582	4560	9780307957122	841076867	THE SENSE OF AN ENDING	5	2011
6251	Anthony Horowitz	Horowitz, Anthony, 1955-	n80062674	120002982	Q279305	15	15	2019-06-16	1052855529.0	125	2137	9780062676832	4823793060	THE SENTENCE IS DEATH	1	2019
6252	Lee Child and Andrew Child					1	1	2020-11-15						THE SENTINEL	4	2020
6253	Robert Crais	Crais, Robert	n88103420	110237124	Q922053	2	2	2011-01-30	646111855.0	406	3848	9780399157073	509459347	THE SENTRY	5	2011
6254	Dennis Murphy	Murphy, Dennis, 1932-	no2002079872	278962670	Q5258772	6	13	1958-04-06	1337650.0	11	316		14071369	THE SERGEANT	12	1958
6255	Frank Yerby	Yerby, Frank, 1916-1991	n79053878	111981061	Q1444495	13	13	1958-10-26	812065.0	23	579		102193085	THE SERPENT AND THE STAFF	2	1958
6256	Christopher Moore	Moore, Christopher, 1957-	n94026414	85622613	Q861482	5	5	2014-05-11	870248747.0	171	1629	9780061779763	1362627823	THE SERPENT OF VENICE	2	2014
6257	Elizabeth Peters	Peters, Elizabeth	n79054629	38191925	Q451009	10	10	2005-04-17	57008254.0	166	2494	0060591781	186170	THE SERPENT ON THE CROWN	1	2005
6258	Alice Tisdale Hobart	Hobart, Alice Tisdale, 1882-1967	no91012431	72281887	Q1594680	14	14	1951-12-23	285523.0	32	526		1293759	THE SERPENT-WREATHED STAFF	2	1951
6259	Meyer Levin	Levin, Meyer, 1905-1981	n79055883	27067610	Q966340	8	9	1972-05-28	322402.0	45	957	0671211544	58177228	THE SETTLERS	4	1972
626	Chuck Palahniuk	Palahniuk, Chuck	n95106929	85311088	Q268181	5	5	2014-11-09	857897857.0	205	1595	9780385538039	1888830893	BEAUTIFUL YOU	2	2014
6260	Jon Godden	Godden, Jon, 1906-1984	n50033621	20149002	Q6270777	13	13	1956-08-12	819960.0	11	267		224393737	THE SEVEN ISLANDS	1	1956
6261	Irving Wallace	Wallace, Irving 1916-1990	n79032279	49232921	Q188440	3	6	1969-10-26	27127.0	53	1212	0671203592	68948511	THE SEVEN MINUTES	17	1969
6262	Frederic Prokosch	Prokosch, Frederic, 1908-1989	n50021456	92413737	Q1452749	4	6	1937-09-06	897193.0	24	664		62672502	THE SEVEN WHO FLED	4	1937
6263	edited by Nicholas Meyer					2	10	1974-09-15						THE SEVEN-PER-CENT SOLUTION	40	1974
6264	Lawrence Sanders	Sanders, Lawrence, 1920-1998	n80045983	83994214	Q1397305	7	7	1991-04-28	22239376.0	171	2178	0399136118	138053190	THE SEVENTH COMMANDMENT	7	1991
6265	Anna Seghers	Seghers, Anna, 1900-1983	n50054376	51684390	Q57393	3	3	1942-10-05	295393.0	347	3672		50133772	THE SEVENTH CROSS	7	1942
6266	Margaret Weis and Tracy Hickman					14	14	1994-08-28						THE SEVENTH GATE	2	1994
6267	James Rollins	Rollins, James, 1961-	no99061918	99034801	Q467404	12	12	2017-01-01	939993890.0	183	2207	9780062381682	2945058851	THE SEVENTH PLAGUE	1	2017
6268	Irving Wallace	Wallace, Irving	n79032279	49232921	Q188440	11	14	1986-02-02	12315501.0	88	1870	0525243828	2946039625	THE SEVENTH SECRET	6	1986
6269	David Weber	Weber, David, 1952-	n96016522	171240	Q588653	16	16	2004-11-14	55800908.0	19	984	0743488520	14465260	THE SHADOW OF SAGANAMI	1	2004
627	Faith Baldwin	Baldwin, Faith, 1893-1978	n80051885	40670694	Q5431144	2	2	1933-01-09	20723047.0	1	415	0896219526	57520797	BEAUTY	2	1933
6270	Victoria Holt	Holt, Victoria 1906-1993	n88137933	66468765	Q142106	3	9	1971-07-18	147175.0	43	1835	0449232786	57069323	THE SHADOW OF THE LYNX	20	1971
6271	Mary Higgins Clark	Clark, Mary Higgins	n80007955	100252785	Q231736	1	1	2010-05-02	424555502.0	116	4764	9781439172261	369788777	THE SHADOW OF YOUR SMILE	6	2010
6272	Alex Berenson	Berenson, Alex	n2002114434	120789869	Q1622795	8	8	2012-03-11	738336420.0	18	1551	9780399158292	12392532886	THE SHADOW PATROL	1	2012
6273	Robert Jordan	Jordan, Robert, 1948-2007,	n95103132	79096089	Q166351	7	11	1992-10-18	26217516.0	107	3295	9780312854317	114017418	THE SHADOW RISING	5	1992
6274	J.R. Ward	Ward, J. R., 1969-	n2006016118	158791569	Q468550	2	2	2015-04-19	898273656.0	187	1372	9780451417077	1920057379	THE SHADOWS	1	2015
6275	William E. Barrett	Barrett, William E. (William Edmund), 1900-1986	n50020439	64133300	Q2578525	10	16	1953-11-22	1424079.0	11	253		135998161	THE SHADOWS OF THE IMAGES	11	1953
6276	Guillermo del Toro and Daniel Kraus					11	11	2018-03-25						THE SHAPE OF WATER	1	2018
6277	Tony Hillerman	Hillerman, Tony	n50035187	95188838	Q181920	4	4	2006-12-10	61264361.0	162	3571	9780060563455	4128115	THE SHAPE SHIFTER	5	2006
6278	Rosamunde Pilcher	Pilcher, Rosamunde	n50009862	36923153	Q254240	6	15	1988-02-21	16830868.0	167	4871	0312010583	586066	THE SHELL SEEKERS	47	1988
6279	Ellen Glasgow	Glasgow, Ellen, 1873-1945	n79099365	69040787	Q433325	1	2	1932-09-05	24164488.0	58	1671		465887	THE SHELTERED LIFE	7	1932
628	Eugenia Price	Price, Eugenia	n79069701	34960956	Q4973520	7	13	1995-05-14	31291474.0	12	2074	0385267037	33461713	BEAUTY FROM ASHES	5	1995
6280	Paul Bowles	Bowles, Paul, 1910-1999	n79043627	112464042	Q358342	9	15	1950-01-01	280380.0	127	3157		48423584	THE SHELTERING SKY	11	1950
6281	Jean M. Auel	Auel, Jean M.	n80042929	79487364	Q229996	1	1	2002-05-19	48892350.0	265	4372	0609610597	530222	THE SHELTERS OF STONE	11	2002
6282	Jean M.Auel	Auel, Jean M.	n80042929	79487364	Q229996	9	9	2002-07-21	48892350.0	265	4372	0609610597	530222	THE SHELTERS OF STONE	1	2002
6283	Joseph F. Girzone	Girzone, Joseph F.	n83125748	43213269	Q3661499	13	13	1990-11-25	21972187.0	1	1728	0025439472	23255166	THE SHEPHERD	2	1990
6284	Stephen King	King, Stephen, 1947-	n79063767	97113511	Q39829	8	8	1977-03-27	2633796.0	568	7117	0385121679	4915110710	THE SHINING	1	1977
6285	David Eddings	Eddings, David	n82075661	111612308	Q354888	8	15	1993-08-22	28594447.0	36	1813	0345373227	332561	THE SHINING ONES	5	1993
6286	Win Brooks	Brooks, Win	nr95011660	284362407		10	11	1952-08-03	653495.0	19	314		197824494	THE SHINING TIDES	5	1952
6287	Victoria Holt	Holt, Victoria, 1906-1993	n88137933	66468765	Q142106	9	9	1969-12-21	22537.0	167	2021		57068771	THE SHIVERING SANDS	3	1969
6288	Adriana Trigiani	Trigiani, Adriana	n99056153	33051445	Q375217	5	5	2012-04-22	779356512.0	300	3051	9780061257094	1009037361	THE SHOEMAKER'S WIFE	6	2012
6289	Morris L. West	West, Morris L. 1916-1999	n79058870	31590256	Q471021	1	6	1963-06-09	290804.0	108	3473		47886279	THE SHOES OF THE FISHERMAN	43	1963
629	A.N. Roquelaure	Roquelaure, A. N.	n82114065	50576622		12	12	2015-05-10	907043425.0	131	997	9780525427995	2484609761	BEAUTY'S KINGDOM	1	2015
6290	W. E. B. Griffin	Griffin, W. E. B.	n86011947	305233686		3	3	2008-01-20	154688721.0	222	2912	9780399154409	104643034	THE SHOOTERS	5	2008
6291	Stuart Woods	Woods, Stuart	n79045422	108957653	Q3500849	8	8	2002-05-05	48140549.0	198	3161	039914868X	6226538	THE SHORT FOREVER	4	2002
6292	John Steinbeck	Steinbeck, John, 1902-1968	n79081460	96992551	Q39212	7	9	1957-05-05	289935.0	83	3168		1469009	THE SHORT REIGN OF PIPPIN IV	17	1957
6293	Mario Puzo	Puzo, Mario, 1920-1999	n50049348	131948	Q182870	1	8	1984-11-18	11030814.0	146	3352	0671435647	4915468499	THE SICILIAN	23	1984
6294	Alexander Fedoroff	Fedoroff, Alexander	no98106996	21766629		16	16	1960-12-25	1673617.0	2	192		2507046	THE SIDE OF THE ANGELS	1	1960
6295	Robert Ludlum	Ludlum, Robert, 1927-2001	n79147847	109373898	Q224113	3	3	2001-11-18	47746174.0	97	3507	0312276885	50549384	THE SIGMA PROTOCOL	10	2001
6296	Raymond Khoury	Khoury, Raymond	nr2006005349	8499147	Q710422	9	9	2009-06-07	233548454.0	142	2260	9780525950974	139722241	THE SIGN	2	2009
6297	Nancy Hale	Hale, Nancy, 1908-1988	n50018614	91644286	Q29372160	13	16	1950-11-12	634696.0	23	259		149542666	THE SIGN OF JONAH	6	1950
6298	Elizabeth Gilbert	Gilbert, Elizabeth, 1969-	n97043355	7713013	Q231424	4	4	2013-10-20	829451549.0	395	3743	9780670024858	1374660113	THE SIGNATURE OF ALL THINGS	5	2013
6299	Don DeLillo	DeLillo, Don	n79059951	17253973	Q310048	14	14	2020-11-08	1157931617.0	136	1385	1982164557	10521778037	THE SILENCE	1	2020
63	Debbie Macomber	Macomber, Debbie	n84140978	79125942	Q3704362	7	7	2008-10-19	250743768.0	287	3388	9780778325918	142915664	A CEDAR COVE CHRISTMAS	4	2008
630	John Updike	Updike, John	n79018616	90712179	Q105756	13	13	1982-11-21	8194786.0	69	2269	0394528069	463573	BECH IS BACK	1	1982
6300	Thomas Harris	Harris, Thomas	n81053578	110527100	Q313377	6	14	1988-09-11	18049053.0	189	5142	0312022824	4915265547	THE SILENCE OF THE LAMBS	8	1988
6301	Dean Koontz	Koontz, Dean R. (Dean Ray), 1945-	n79081582	110880758	Q272076	2	2	2017-07-09	958411543.0	292	3417	9780345545992	3870384834	THE SILENT CORNER	5	2017
6302	Tess Gerritsen	Gerritsen, Tess	n85335215	101994701	Q6950	3	3	2011-07-24	676726630.0	496	3856	9780345515506	815071870	THE SILENT GIRL	2	2011
6303	Alex Michaelides	Michaelides, Alex, 1977-	n2018066440	1154380880130290075	Q62071397	1	1	2019-02-24	1083205705.0	183	4185	9781250301697	5190423848	THE SILENT PATIENT	56	2019
6304	Clive Cussler and Jack Du Brul					3	3	2010-03-28						THE SILENT SEA	5	2010
6305	Karin Slaughter	Slaughter, Karin, 1971-	n00032685	56832090	Q448425	10	10	2020-08-23	1176223335.0	145	2910	9780062858108	9540890636	THE SILENT WIFE	1	2020
6306	Sandra Brown	BROWN, SANDRA	n88012222	114156159	Q258096	12	14	1992-10-11	25283252.0	108	2660	0446516988	388182	THE SILKEN WEB	3	1992
6307	Robert Galbraith	Galbraith, Robert	n2013043083	289698481	Q110929251	2	2	2014-07-06	870782382.0	291	4177	9780316206877	1822150158	THE SILKWORM	10	2014
6308	J.R.R. Tolkien	Tolkien, J. R. R	n79005673	95218067	Q892	1	3	1977-09-25	2966874.0	375	9207	0395257301	50994	THE SILMARILLION	59	1977
6309	Paul E. Erdman					8	8	1974-08-25						THE SILVER BEARS	2	1974
631	John Updike	Updike, John	n79018616	90712179	Q105756	7	10	1970-07-26	83506.0	89	2624		2469763	BECH: A BOOK	8	1970
6310	Thomas B. Costain	Costain, Thomas B. (Thomas Bertram), 1885-1965	n50018153	97749233	Q4235282	1	14	1952-08-03	964407.0	86	2801	0385044291	104466836	THE SILVER CHALICE	68	1952
6311	Jeannette Walls	Walls, Jeannette	n99261088	33089798	Q518084	4	4	2013-06-30	827848933.0	184	3546	9781451661507	3916713276	THE SILVER STAR	5	2013
6312	David Baldacci	Baldacci, David	n95052956	102339955	Q495420	2	7	1998-12-06	39045152.0	472	3984	0446523321	5988927	THE SIMPLE TRUTH	12	1998
6313	Tony Hillerman	Hillerman, Tony	n50035187	95188838	Q181920	4	4	2003-05-25	51766303.0	135	3821	006019443X	648179	THE SINISTER PIG	7	2003
6314	J.R. Ward	Ward, J. R., 1969-	n2006016118	158791569	Q468550	7	7	2020-04-12	1129606832.0	121	1089	9781501195099	9739425637	THE SINNER	1	2020
6315	Tess Gerritsen	Gerritsen, Tess	n85335215	101994701	Q6950	4	4	2003-09-07	52857199.0	467	3819	0345458915	683721	THE SINNER	4	2003
6316	Robert Reynolds					10	11	1952-08-31						THE SINNER OF SAINT AMBROSE	9	1952
6317	Jeffrey Archer	Archer, Jeffrey, 1940-	n79115945	110249804	Q313489	11	11	2012-05-27	759574624.0	187	4301	9781250000972	1041290197	THE SINS OF THE FATHER	3	2012
6318	Danielle Steel	Steel, Danielle	n80061569	100238676	Q72653	2	2	2012-11-18	759491754.0	391	3618	9780385343206	1040131043	THE SINS OF THE MOTHER	3	2012
6319	Myron Brinig	Brinig, Myron, 1897-1991	no92032678	59446695	Q6948422	2	6	1937-02-22	1113528.0	2	142		2002897	THE SISTERS	10	1937
632	Hervey Allen	Allen, Hervey, 1889-1949	n50034892	56742955	Q1364205	4	5	1944-04-23	804469.0	12	868		1619929	BEDFORD VILLAGE	5	1944
6320	Lawrence Sanders	Sanders, Lawrence	n80045983	83994214	Q1397305	4	15	1979-01-28	4194209.0	152	1777	0399123059	146808285	THE SIXTH COMMANDMENT	11	1979
6321	Catherine Coulter and J.T. Ellison					7	7	2018-04-29						THE SIXTH DAY	1	2018
6322	David Baldacci	Baldacci, David	n95052956	102339955	Q495420	1	1	2011-05-08	668192333.0	261	4721	9780446573108	766355770	THE SIXTH MAN	8	2011
6323	Lionel Shapiro	Shapiro, L. S. B. (Lionel S. B.), 1908-1958	n89643748	98669975	Q6555794	7	14	1955-08-28	175136.0	13	588		8907460118	THE SIXTH OF JUNE	12	1955
6324	Terry Brooks	Brooks, Terry	n81119593	73911214	Q318845	12	12	2018-07-08	1020299869.0	98	1483	9780553391510	4739743652	THE SKAAR INVASION	1	2018
6325	Anne McCaffrey	McCaffrey, Anne	n50009225	110586836	Q233046	7	7	2001-04-22	45283268.0	163	2051	0345434684	6572601	THE SKIES OF PERN	4	2001
6326	Jeffery Deaver	Deaver, Jeffery	n82232411	98682359	Q358188	8	8	2014-06-01	858351141.0	194	3153	9781455517138	1392054305	THE SKIN COLLECTOR	2	2014
6327	Peter V. Brett	Brett, Peter V.	n2008084805	48707871	Q1593961	14	14	2015-04-19	898433292.0	157	1012	9780345531483	2465050192	THE SKULL THRONE	1	2015
6328	C.S. Forester	Forester, C. S. (Cecil Scott), 1899-1966	n50024850	82444721	Q430182	10	13	1948-09-05	364431.0	38	1545		1422334	THE SKY AND THE FOREST	3	1948
6329	Sidney Sheldon	Sheldon, Sidney	n80032212	100259983	Q105118	2	2	2000-10-01	44493376.0	198	3447	0060198346	133829	THE SKY IS FALLING	7	2000
633	Rosellen Brown	Brown, Rosellen	n50039607	85487374	Q7368253	11	14	1992-09-20	25874593.0	67	2158	0374109990	18593052	BEFORE AND AFTER	3	1992
6330	Mary Higgins Clark and Alafair Burke					11	11	2016-12-04						THE SLEEPING BEAUTY KILLER	2	2016
6331	Jeffery Deaver	Deaver, Jeffery	n82232411	98682359	Q358188	15	15	2007-06-24	76481529.0	143	3713	9780743260947	62312615	THE SLEEPING DOLL	1	2007
6332	Chris Bohjalian	Bohjalian, Chris, 1962-	n87929030	47594445	Q5105924	12	12	2017-01-29	948960955.0	219	2422	9780385538916	3258325756	THE SLEEPWALKER	1	2017
6333	H.H. Lynde	Kuck, Helen Huntington, 1896-1945	no2017118729	13150565514306250913		14	16	1949-04-24	1648241.0	11	92		2516171	THE SLENDER REED	3	1949
6334	Stuart David Engstrand	Engstrand, Stuart David, 1905-1955	no92015366	75882966	Q59630517	9	13	1947-06-08	3049860.0	4	192		1809049	THE SLING AND THE ARROW	10	1947
6335	Patrick Rothfuss	Rothfuss, Patrick, 1973-	nb2008008043	85887056	Q514546	2	2	2014-11-16	874970338.0	203	1976	9780756411329	1851119343	THE SLOW REGARD OF SILENT THINGS	4	2014
6336	Alex Walsh	Walsh, Alex	no95054716	48815437		14	14	1995-12-31	33256602.0	21	810	0786830875	37362654	THE SMALL ONE	1	1995
6337	May Sarton	Sarton, May, 1912-1995	n79022029	64013927	Q2587411	13	14	1961-10-01	287569.0	121	1360		196596341	THE SMALL ROOM	3	1961
6338	Harnett T. Kane	Kane, Harnett T. (Harnett Thomas), 1910-1984	n50045976	41864143	Q17496550	9	13	1955-11-06	1303307.0	2	496		431477132	THE SMILING REBEL	11	1955
6339	Gore Vidal	Vidal, Gore, 1925-2012	n79040150	98281411	Q167821	14	15	1998-04-05	37742286.0	21	1641	0375501215	133758948	THE SMITHSONIAN INSTITUTION	3	1998
634	S. J. Watson	Watson, S. J. (Steven J.)	n2010067715	150341739	Q984352	7	7	2011-07-31	670238282.0	363	3628	9780062060556	780202572	BEFORE I GO TO SLEEP	2	2011
6340	Jeff Shaara	Shaara, Jeff, 1952-	n95117883	92752529	Q2748902	8	8	2014-06-22	869806841.0	203	1912	9780345527417	1379886438	THE SMOKE AT DAWN	2	2014
6341	Nicholas Evans	Evans, Nicholas, 1950-	n95040743	69133114	Q726194	3	5	2001-09-09	47651005.0	32	4071	0385334036	6318917	THE SMOKE JUMPER	8	2001
6342	Mary Jane Ward	Ward, Mary Jane, 1905-1981	n85301254	112281078	Q932961	2	13	1946-04-28	292056.0	14	1729		18734810	THE SNAKE PIT	23	1946
6343	Helen MacInnes	MacInnes, Helen, 1907-1985	n80076570	32928087	Q454595	2	9	1974-03-10	730805.0	99	1842	0151831807	20612445	THE SNARE OF THE HUNTER	24	1974
6344	Glenn Beck	Beck, Glenn	n2003052751	126262089	Q310618	4	4	2011-11-13	709673475.0	44	1650	9781439187203	3770401286	THE SNOW ANGEL	6	2011
6345	Christopher Rice	Rice, Christopher, 1978-	n00036180	79528999	Q1086932	12	12	2002-03-10	48852182.0	12	1345	0786868139	197310313	THE SNOW GARDEN	2	2002
6346	Jo Nesbo	Nesbø, Jo, 1960-	n2002049296	44460209	Q202693	9	10	2011-05-29	676726620.0	583	3662	9780307595867	131279259	THE SNOWMAN	4	2011
6347	Michael Palmer	Palmer, Michael, 1942-2013	n85192107	100912074	Q2386817	15	15	2004-09-05	56087455.0	159	2593	0553802046	3136292133	THE SOCIETY	1	2004
6348	Marjorie Kinnan Rawlings	Rawlings, Marjorie Kinnan 1896-1953	n50054037	73859015	Q465237	5	14	1953-01-18	285926.0	20	2159	0848806166	556280	THE SOJOURNER	16	1953
6349	W. E. B. Griffin	Griffin, W. E. B.	n86011947	305233686		7	7	1999-07-18	40076533.0	89	2452	0399144943	55535	THE SOLDIER SPIES	2	1999
635	Mary Higgins Clark	Clark, Mary Higgins, 1929-	n80007955	100252785	Q231736	1	1	2000-05-07	43849310.0	152	4599	9780684835983	2909033467	BEFORE I SAY GOOD-BYE	12	2000
6350	Clive Cussler and Russell Blake	Cussler, Clive	n81043521	56608054	Q366266	11	11	2015-09-27	915043808.0	2	14	9781611764598	12111572100	THE SOLOMON CURSE	2	2015
6351	Jo Nesbo	Nesbø, Jo, 1960-	n2002049296	44460209	Q202693	7	7	2014-06-01	870707340.0	378	2914	9780385351379	1782748956	THE SON	2	2014
6352	Philipp Meyer	Meyer, Philipp, 1974-	n2008035668	103681976	Q2087069	10	10	2013-06-16	834159090.0	271	3305	9780062120397	1110692229	THE SON	5	2013
6353	Mary O'Hara	O'Hara, Mary	n50077299	56614381	Q273077	8	9	1952-04-27	878986.0	1	285		1854936	THE SON OF ADAM WYNGATE	8	1952
6354	Johan Fabricius	Fabricius, Johan, 1899-1981	n79065822	110353196	Q643644	2	2	1936-01-20	824323.0	1	256		2280862813	THE SON OF MARIETTA	5	1936
6355	Franz Werfel	Werfel, Franz (1890-1945)	n50002492	34464361	Q78514	1	3	1942-05-25	295777.0	299	4787		3376054481	THE SONG OF BERNADETTE	39	1942
6356	Frank G. Slaughter	Slaughter, Frank G. (Frank Gill), 1908-2001	n79089585	103152570	Q934642	5	12	1954-05-09	900025.0	19	718		292085699	THE SONG OF RUTH	22	1954
6357	Bruce Chatwin	Chatwin, Bruce, 1940-1989	n50036212	110567910	Q348916	11	14	1987-08-30	15521523.0	171	2831	0670806056	932127	THE SONGLINES	5	1987
6358	Arthur C. Clarke	Clarke, Arthur C. (Arthur Charles), 1917-2008	n79006997	27062571	Q47087	11	11	1986-05-04	12807679.0	178	2362	0345332199	131430440	THE SONGS OF DISTANT EARTH	4	1986
6359	Charlaine Harris	Harris, Charlaine	n80142320	50289397	Q233566	2	2	2011-09-18	613433604.0	182	1202	9780441019717	480347596	THE SOOKIE STACKHOUSE COMPANION	2	2011
636	Niccolo Tucci	Tucci, Niccolò, 1908-1999	nr89001300	61578001	Q3875906	14	14	1962-09-16	1547834.0	13	566		2454640	BEFORE MY TIME	3	1962
6360	Jerome Weidman	Weidman, Jerome, 1913-1998	n50022730	79300084	Q1687760	12	13	1962-08-19	290530.0	11	714	9997501438	57881695	THE SOUND OF BOW BELLS	4	1962
6361	Deborah Crombie	Crombie, Deborah	n92098473	79367078	Q272861	9	9	2013-03-10	795757369.0	154	1854	9780061990632	1168396232	THE SOUND OF BROKEN GLASS	1	2013
6362	Josephine Lawrence	Lawrence, Josephine, 1897?-1978	n50037293	69417485		7	7	1937-02-08	169497.0	3	208		1292263	THE SOUND OF RUNNING FEET	1	1937
6363	Taylor Caldwell	Caldwell, Taylor, 1900-1985	n80126302	17220157	Q445429	6	14	1957-10-27	1246109.0	59	623		20081985	THE SOUND OF THUNDER	21	1957
6364	Yukio Mishima					13	13	1956-10-07	169586.0	127	2380		1930243172	THE SOUND OF WAVES	1	1956
6365	T. S. Stribling	Stribling, T. S. (Thomas Sigismund), 1881-1965	n50011482	77114256	Q386244	3	8	1936-01-06	171074.0	2	526		1296719	THE SOUND WAGON	3	1936
6366	James Michener	Michener, James A. (James Albert), 1907-1997	n79058583	34460537	Q361653	1	7	1965-05-30	289483.0	297	4440	9780002843232	14958043	THE SOURCE	71	1965
6367	Grady Hendrix	Hendrix, Grady	n2011071878	186780640	Q24231989	14	14	2020-04-26	1117309647.0	188	1399	1683691431	9484290639	THE SOUTHERN BOOK CLUB'S GUIDE TO SLAYING VAMPIRES	1	2020
6368	Mildred Walker	Walker, Mildred, 1905-1998	n92049951	117334775	Q16014131	15	15	1951-06-10	3308213.0	2	433		57857418	THE SOUTHWEST CORNER	1	1951
6369	A.J. Cronin	Cronin, A. J. (Archibald Joseph)	n50018375	29726795	Q179059	4	8	1950-09-17	943237.0	11	1111		1903172	THE SPANISH GARDENER	17	1950
637	Noah Hawley	Hawley, Noah	n97086451	10962267	Q7045396	2	2	2016-06-19	949888737.0	280	3377	9781455561780	2620597800	BEFORE THE FALL	14	2016
6370	Lawrence Schoonover	Schoonover, Lawrence L.	no00089078	79294329	Q6504577	8	13	1954-04-18	289020.0	11	648		1324416	THE SPIDER KING	11	1954
6371	Alan Furst	Furst, Alan	n79096848	42765532	Q2830508	16	16	2008-06-22	225867594.0	183	2336	9781400066025	4820658100	THE SPIES OF WARSAW	1	2008
6372	Arnaud de Borchgrave and Robert Moss					2	11	1980-06-15						THE SPIKE	21	1980
6373	Jan de Hartog	De Hartog, Jan, 1914-2002	n78095785	46759609	Q1375319	14	14	1957-05-12	355524.0	33	486		60664437	THE SPIRAL ROAD	2	1957
6374	Gerald Warner Brace	Brace, Gerald Warner, 1901-1978	n50043174	77169216	Q5549668	14	14	1952-09-21	299668.0	2	284		293796733	THE SPIRE	2	1952
6375	Richard North Patterson	Patterson, Richard North	n78093612	85314580	Q1678883	14	14	2009-09-20	431902999.0	64	2874	9780805087734	865078788	THE SPIRE	1	2009
6376	William Golding	Golding, William, 1911-1993	n79075193	89500102	Q44183	3	9	1964-05-17	364690.0	58	2920	0571058027	20913030	THE SPIRE	15	1964
6377	compiled by Mary S. Lovell					15	15	1987-11-22						THE SPLENDID OUTCAST: Beryl Markham's African Stories	1	1987
6378	Anne Goodwin Winslow	Winslow, Anne Goodwin	n89102986	70518137	Q29912130	13	15	1949-03-06	311705.0	7	239		1373551	THE SPRINGS	2	1949
6379	Clive Cussler and Justin Scott					3	3	2010-06-20						THE SPY	4	2010
638	Christie Golden	Golden, Christie, 1963-	no96003964	46895242	Q275328	9	9	2018-07-01	1039082226.0	72	479	9780399594090	5212396380	BEFORE THE STORM	1	2018
6380	E. Phillips Oppenheim	Oppenheim, E. Phillips (Edward Phillips), 1866-1946	n50003335	76677734	Q163069	3	3	1935-01-14	1654322.0	173	236		2450620	THE SPY PARAMOUNT	4	1935
6381	John le Carré	Le Carré, John	n79083252	109254932	Q209641	1	10	1964-01-19	367847.0	338	6700	9780143124757	3858044988	THE SPY WHO CAME IN FROM THE COLD	56	1964
6382	W. E. B. Griffin and William E. Butterworth IV					6	6	2012-08-26						THE SPYMASTERS	2	2012
6383	Stephen King	King, Stephen (1947- )	n79063767	97113511	Q39829	1	15	1979-01-21	4195644.0	158	4255	0385121687	86250	THE STAND	38	1979
6384	Zsolt de Harsanyi					4	4	1940-02-19						THE STAR-GAZER	5	1940
6385	Erin Morgenstern	Morgenstern, Erin	n2010079517	256400131	Q1354608	3	3	2019-11-24	1076376934.0	200	3068	9780385541213	5558788194	THE STARLESS SEA	9	2019
6386	Anita Shreve	Shreve, Anita	n84219960	32082253	Q460425	11	11	2017-05-07	959535317.0	236	3237	9780385350907	3903286411	THE STARS ARE FIRE	2	2017
6387	A. J. Cronin	Cronin, A. J. (Archibald Joseph), 1896-1981	n50018375	29726795	Q179059	2	5	1935-09-30	364273.0	83	1406		9245385408	THE STARS LOOK DOWN	10	1935
6388	Sidney Sheldon	Sheldon, Sidney	n80032212	100259983	Q105118	1	1	1992-10-18	26161966.0	117	3331	0688084907	1067101	THE STARS SHINE DOWN	15	1992
6389	Mary Roberts Rinehart	Rinehart, Mary Roberts, 1876-1958	n78078535	19683443	Q460366	3	3	1934-02-05	3723953.0	1	178		3855390539	THE STATE VERSUS ELINOR NORTON	7	1934
639	Elizabeth Metzger Howard	Howard, Elizabeth Metzger		283685916		5	14	1946-02-10	657021.0	23	473		1622818	BEFORE THE SUN GOES DOWN	16	1946
6390	Jeffery Deaver	Deaver, Jeffery	n82232411	98682359	Q358188	7	7	2016-03-27	913098518.0	231	3110	9781455536344	2562922563	THE STEEL KISS	3	2016
6391	Jeff Shaara	Shaara, Jeff, 1952-	n95117883	92752529	Q2748902	11	11	2008-06-01	178278526.0	187	2418	9780345461421	196773419	THE STEEL WAVE	2	2008
6392	Anne Morrow Lindbergh	Lindbergh, Anne Spencer	n79108313	73882906	Q443096	5	5	1944-04-16	1114353.0	12	894		53092387	THE STEEP ASCENT	1	1944
6393	David Davidson	Davidson, David, 1908-1985	no2004105039	73574424	Q1174168	11	11	1947-08-24	386057.0	11	251		132272839	THE STEEPER CLIFF	2	1947
6394	Terry Brooks	Brooks, Terry	n81119593	73911214	Q318845	11	11	2019-06-16	1080555531.0	80	1472	9780553391541	8928710297	THE STIEHL ASSASSIN	1	2019
6395	Jeffery Deaver	Deaver, Jeffery	n82232411	98682359	Q358188	5	5	2002-03-31	49254212.0	150	3763	0743221990	835950	THE STONE MONKEY	5	2002
6396	Margery Sharp	Sharp, Margery, 1905-1991	n50022237	39384215	Q439059	5	5	1940-10-21	1376884.0	11	366		178689294	THE STONE OF CHASTITY	3	1940
6397	Theodore Morrison	Morrison, Theodore, 1901-1988	n80128802	165350631	Q110038920	11	15	1953-03-22	308261.0	11	531		422679806	THE STONES OF THE HOUSE	5	1953
6398	James Patterson and Richard DiLallo					2	2	2017-09-03						THE STORE	4	2017
6399	T. S. Stribling	Stribling, T. S. (Thomas Sigismund), 1881-1965	n50011482	77114256	Q386244	1	3	1932-07-18	1343991.0	241	1087		1296934	THE STORE	4	1932
