title,publication_year,genre,publisher,text_awards,nyt_bestseller,author_name,birth_year,gender,ethnicity_national_origin_group,race,birth_nation,native_foreign,immigrant_generation,immigration_year,nations,states,cities,education_level,degree,mfa,degree_institution,university_teacher,teaching_institution,author_awards,scholarship_title,scholar_name,scholarship_year,scholarship_venue,mla_doi,2_author_name,2_birth_year,2_gender,2_ethnicity_national_origin_group,2_race,2_birth_nation,2_native_foreign,2_immigrant_generation,2_immigration_year,2_nations,2_states,2_cities,2_education_level,2_degree,2_mfa,2_degree_institution,2_university_teacher,2_teaching_institution,2_author_awards,3_author_name,3_birth_year,3_gender,3_ethnicity_national_origin_group,3_race,3_birth_nation,3_native_foreign,3_immigrant_generation,3_immigration_year,3_nations,3_states,3_cities,3_education_level,3_degree,3_mfa,3_degree_institution,3_university_teacher,3_teaching_institution,3_author_awards,4_author_name,4_birth_year,4_gender,4_ethnicity_national_origin_group,4_race,4_birth_nation,4_native_foreign,4_immigrant_generation,4_immigration_year,4_nations,4_states,4_cities,4_education_level,4_degree,4_mfa,4_degree_institution,4_university_teacher,4_teaching_institution,4_author_awards,,,,,,"Abichandani, Jaishri ",1969,F,Indian,Asian,India,Foreign,1,1984,"India, United States, England",NY,"Bombay, New York City, London",Graduate,Master's,Y,Goldsmith's College,N,N/A,"En Foco 2000 New Works Photography Award, Brooklyn Information & Culture Artist Honoree, Urban Artist's Initiative Award, and more",Sculpting Queer Futures for Survival: Jaishri Abichandani’s Everyday Deities,"Khubchandani, Kareem",2023,Theatre Journal,202330226015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cultural Revolution,1994,Short Story(ies),Persea Books,,N,"Wong, Norman",,,,,,,,,,,,,,,,,,,No Home Away from Home: Queer Asian North American Heritage Plots,"Sohn, Stephen Hong",2021,Asian American Literature in Transition,202223634117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forage,2007,Poetry,Nightwood Editions,Dorothy Livesay Book Prize,N/A,"Wong, Rita",1968,F,Chinese,Asian,Canada,N/A,2,N/A,"Canada, China, Japan",N/A,Vancouver,Graduate,PhD,N,Simon Fraser University,Y,Emily Carr University of Art and Design,Asian Canadian Writers Workshop Emerging Writers Award,Transpacific Precarities: Responding to Souvankham Thammavongsa’s Found and Rita Wong’s Forage in East Asia,"Beauregard, Guy",2019,Inter-Asia Cultural Studies,202121674872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homebase,1979,Novel,Bookpeople/University of Washington Press,,N,"Wong, Shawn",1949,M,Chinese,Asian,United States,Native,,N/A,United States,"CA, WA",,Graduate,Master's,N,San Francisco State University,Y,University of Washington,National Endowment for the Arts Fellowship,"""This Isn't Your Battle or Your Land"": The Native American Occupation of Alcatraz in the Asian-American Political Imagination","Fung, Catherine",2014,College Literature,2014402561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homebase,1979,Novel,Bookpeople/University of Washington Press,,N,"Wong, Shawn",1949,M,Chinese,Asian,United States,Native,,N/A,United States,"CA, WA",,Graduate,Master's,N,San Francisco State University,Y,University of Washington,National Endowment for the Arts Fellowship,A Case of Mutual Exclusion: Portrayals by Immigrant and American-born Chinese of Each Other in Literature,"Hom, Marlon K.",1984,Amerasia Journal,10.17953/amer.11.2.3p805645u48j6h80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homebase,1979,Novel,Bookpeople/University of Washington Press,,N,"Wong, Shawn",1949,M,Chinese,Asian,United States,Native,,N/A,United States,"CA, WA",,Graduate,Master's,N,San Francisco State University,Y,University of Washington,National Endowment for the Arts Fellowship,Asian American Literature: An Introduction to the Writings and Their Social Context,"Kim, Elaine H.",1982,N/A,1982024568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homebase,1979,Novel,Bookpeople/University of Washington Press,,N,"Wong, Shawn",1949,M,Chinese,Asian,United States,Native,,N/A,United States,"CA, WA",,Graduate,Master's,N,San Francisco State University,Y,University of Washington,National Endowment for the Arts Fellowship,"Ecocriticism and Asian American Literature: Gold Mountains, Weedflowers and Murky Globes","Simal-González, Begoña ",2020,N/A,202019515617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homebase,1979,Novel,Bookpeople/University of Washington Press,,N,"Wong, Shawn",1949,M,Chinese,Asian,United States,Native,,N/A,United States,"CA, WA",,Graduate,Master's,N,San Francisco State University,Y,University of Washington,National Endowment for the Arts Fellowship,Reading Asian American Literature: From Necessity to Extravagance,"Wong, Sau-ling Cynthia",1993,N/A,1999054688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bullet in the Head,1990,Film,Golden Princess Film Production Co.,,N/A,"Woo, John",1946,M,Chinese,Asian,China,N/A,N/A,N/A,Hong Kong,,,,,,,N,N/A,,Asian American Transnationalism in John Woo's Bullet in the Head,"Chow, Karen Har-Yen",2000,JNT: Journal of Narrative Theory,2001400266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Woo, Merle",1941,F,Chinese-Korean,Asian,United States,Native,2,N/A,United States,CA,San Francisco,Graduate,Master's,N,San Francisco State University,Y,"University of California Berkeley, San Francisco State University, San Jose State University",,Whither Asian American Lesbian Feminist Thought?,"Huang, VIvian L.",2020,Diacritics: A Review of Contemporary Criticism,202123370464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Worra, Bryan Thao",1973,M,Lao,Asian,Laos,Foreign,1.5,1973,United States,"MT, AK, MI, MN, CA",,Undergraduate,Bachelor's,N,Otterbein University,N,N/A,National Endowment for the Arts Fellowship,"""So There It Is"": An Exploration of Cultural Hybridity in Contemporary Asian American Poetry","Wallinger-Schorn, Brigitte",2011,N/A,2012390485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Tong-Man,1919,Film,Robertson-Cole Distributing Company,,N/A,"Worthington, William",1872,M,Euro American,White,United States,Native,,N/A,,,,,,,,,,,Objects of an Orientalist Gaze: Chinese Immigrants in American Silent Film,"Gates, Philippa",2021,Asian American Literature in Transition,202223337430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saving Face,2005,Film,Sony Pictures Classics,"San Diego Asian Film Festival Visionary Award, San Francisco International Asian American Film Festival Best Narrative, Golden Horse Award",N/A,"Wu, Alice",1970,F,Chinese (from Taiwan),Asian,United States,Native,2,N/A,United States,"CA, NY",New York City,Graduate,Master's,N,Stanford University,N,N/A,,Asianfail: Narratives of Disenchantment and the Model Minority,"Ty, Eleanor",2017,N/A,2017307024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saving Face,2005,Film,Sony Pictures Classics,"San Diego Asian Film Festival Visionary Award, San Francisco International Asian American Film Festival Best Narrative, Golden Horse Award",N/A,"Wu, Alice",1970,F,Chinese (from Taiwan),Asian,United States,Native,2,N/A,United States,"CA, NY",New York City,Graduate,Master's,N,Stanford University,N,N/A,,Overcoming Barriers to Representation: Lessons from Asian American Women Directors,"Kim, Elaine H.",2017,The Routledge Companion to Asian American Media,2017130249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
America through the Spectacles of an Oriental Diplomat,1914,Prose Nonfiction,Frederick Stokes Company,,N/A,"Wu, Tingfang",1842,M,Chinese,Asian,Straits Territory (British colony) (present-day Singapore),N/A,N/A,N/A,"Straits Territory (British colony) (present-day Singapore), China, England",,,Graduate,JD,N,University College London,N,N/A,,"Interracial Encounters in African American and Asian American Literatures, 1896-1937","Lee, Julia H.",2011,N/A,2011042296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mixixibihe de Qingsu,2008,Poetry,Zuojia Chubanshe,,N/A,"Wuwu, Aku",1964,M,Yi (from China),Asian,China,N/A,N/A,N/A,China,,,,,,,Y,Southwest Nationalities University,,Double Writing: Aku Wuwu and the Epistemology of Chinese Writing in the Americas,,2012,Amerasia Journal,10.17953/amer.38.2.gpv1418774372124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rage of Yesteryear [昨日之怒],1978,Novel,Hongfan,,N,"Xiguo, Zhang",1944,M,Chinese,Asian,China,Foreign,1,1966,Taiwan,,,Graduate,PhD,N,University of California Berkeley,Y,University of Pittsburgh,,"Writing Across the Pacific: Chinese Student Writing, Reflexive Poetics, and Transpacific Modernity","Wang, Chih-Ming",2012,Amerasia Journal,10.17953/amer.38.2.3271742272203m03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Photograph""",1934,Short Story(ies),,,N/A,"Xin, Bing",1900,F,Chinese,Asian,China,Foreign,N/A,N/A,"China, United States",,Beijing,Graduate,Master's,N,Wellesley College,N,N/A,,Pearl Buck and Bing Xin: Transpacific Postcolonial and Asian American Legacies,"Cheung, King-Kok",2018,Amerasia Journal,10.17953/aj.44.3.51-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Xun, Lu",1881,M,Chinese,Asian,China,N/A,N/A,N/A,"China, Japan",,"Beijing, Shanghai",Some Graduate,,N,,Y,"National Beijing University, Xiamen University, University of Canton",,Translation as Violence: On Lu Xun's Idea of Yi jie,"Xuanmin, Luo",2007,Amerasia Journal,10.17953/amer.33.3.u472422701x35gl3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camp Notes,1976,Poetry,Women of Color Press,,N/A,"Yamada, Mitsuye",1923,F,Japanese,Asian,Japan,Foreign,2,1926,"Japan, United States","WA, NY, IL, CA","New York City, Chicago",Graduate,Master's,N,University of Chicago,Y,Cypress College,,Tell This Silence: Asian American Women Writers and the Politics of Speech,"Duncan, Patti",2004,N/A,2004530371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desert Run,1988,Poetry/Short Story(ies),Kitchen Table/Women of Color,,N/A,"Yamada, Mitsuye",1923,F,Japanese,Asian,Japan,Foreign,2,1926,"Japan, United States","WA, NY, IL, CA","New York City, Chicago",Graduate,Master's,N,University of Chicago,Y,Cypress College,,"Desert, Island, Ocean, Swamp: Cold War Ecologies and the Asian American Environment","Suzuki, Erin",2021,Asian American Literature in Transition,202223446651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""A Fire in Fontana""",1985,Prose Nonfiction,,,N/A,"Yamamoto, Hisaye",1921,F,Japanese,Asian,United States,Native,2,N/A,United States,"CA, AZ",Los Angeles,Undergraduate,Associate's,N,Compton Junior College,N,N/A,,Cross-Racial Solidarities and Asian American Literature,"Lim, Jeehyun",2021,Asian American Literature in Transition,202223744615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Seventeen Syllables""",1988,Short Story(ies),Kitchen Table: Women of Color Press,,N/A,"Yamamoto, Hisaye",1921,F,Japanese,Asian,United States,Native,2,N/A,United States,"CA, AZ",Los Angeles,Undergraduate,Associate's,N,Compton Junior College,N,N/A,,Asian American Feminism's Alliances with Men: Reading Hisaye Yamamoto's 'Seventeen Syllables' as an Antidraft Tract,"Wu, Cynthia",2014,Signs: Journal of Women in Culture and Society,2014100027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Seventeen Syllables""",1988,Short Story(ies),Kitchen Table: Women of Color Press,,N/A,"Yamamoto, Hisaye",1921,F,Japanese,Asian,United States,Native,2,N/A,United States,"CA, AZ",Los Angeles,Undergraduate,Associate's,N,Compton Junior College,N,N/A,,Imagining Community: Language and Literacy in Hisaye Yamamoto's 'Seventeen Syllables',"Mullins, Maire",2010,Journal of Asian American Studies,2010280711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The High-Heeled Shoes: A Memoir""",1988,Short Story(ies),Kitchen Table: Women of Color Press,,N/A,"Yamamoto, Hisaye",1921,F,Japanese,Asian,United States,Native,2,N/A,United States,"CA, AZ",Los Angeles,Undergraduate,Associate's,N,Compton Junior College,N,N/A,,Raping the Raced Body: Trauma in Asian North American Women's Literature,"Manning, Amy Lillian",2012,Dissertation Abstracts International,2013420214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Legend of Miss Sasagawara""",1988,Short Story(ies),Kitchen Table: Women of Color Press,,N/A,"Yamamoto, Hisaye",1921,F,Japanese,Asian,United States,Native,2,N/A,United States,"CA, AZ",Los Angeles,Undergraduate,Associate's,N,Compton Junior College,N,N/A,,Asian American Literature: An Introduction to the Writings and Their Social Context,"Kim, Elaine H.",1982,N/A,1982024568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Legend of Miss Sasagawara""",1988,Short Story(ies),Kitchen Table: Women of Color Press,,N/A,"Yamamoto, Hisaye",1921,F,Japanese,Asian,United States,Native,2,N/A,United States,"CA, AZ",Los Angeles,Undergraduate,Associate's,N,Compton Junior College,N,N/A,,Asian American Realism,"Lee, Julia H.",2019,The Oxford Handbook of American Literary Realism,2019397138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Legend of Miss Sasagawara""",1988,Short Story(ies),Kitchen Table: Women of Color Press,,N/A,"Yamamoto, Hisaye",1921,F,Japanese,Asian,United States,Native,2,N/A,United States,"CA, AZ",Los Angeles,Undergraduate,Associate's,N,Compton Junior College,N,N/A,,Images of Asian American Women by Asian American Women Writers,"Ghymn, Esther Mikyung",1995,N/A,1997071746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Legend of Miss Sasagawara""",1988,Short Story(ies),Kitchen Table: Women of Color Press,,N/A,"Yamamoto, Hisaye",1921,F,Japanese,Asian,United States,Native,2,N/A,United States,"CA, AZ",Los Angeles,Undergraduate,Associate's,N,Compton Junior College,N,N/A,,"On Modernism, Decolonization, and Asian American Literature in Transition","Bascara, Victor",2021,Asian American Literature in Transition,202223444516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The Legend of Miss Sasagawara""",1988,Short Story(ies),Kitchen Table: Women of Color Press,,N/A,"Yamamoto, Hisaye",1921,F,Japanese,Asian,United States,Native,2,N/A,United States,"CA, AZ",Los Angeles,Undergraduate,Associate's,N,Compton Junior College,N,N/A,,Raping the Raced Body: Trauma in Asian North American Women's Literature,"Manning, Amy Lillian",2012,Dissertation Abstracts International,2013420214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seventeen Syllables,1988,Short Story(ies),Kitchen Table: Women of Color Press,,N,"Yamamoto, Hisaye",1921,F,Japanese,Asian,United States,Native,2,N/A,United States,"CA, AZ",Los Angeles,Undergraduate,Associate's,N,Compton Junior College,N,N/A,,Asian American Literature: An Introduction to the Writings and Their Social Context,"Kim, Elaine H.",1982,N/A,1982024568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seventeen Syllables,1988,Short Story(ies),Kitchen Table: Women of Color Press,,N,"Yamamoto, Hisaye",1921,F,Japanese,Asian,United States,Native,2,N/A,United States,"CA, AZ",Los Angeles,Undergraduate,Associate's,N,Compton Junior College,N,N/A,,Reading Asian American Literature: From Necessity to Extravagance,"Wong, Sau-ling Cynthia",1993,N/A,1999054688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Parts""",1993,Poetry,Bamboo Ridge Press,,N/A,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Ocean Passages: Navigating Pacific Islander and Asian American Literatures,"Suzuki, Erin",2021,N/A,202325825405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Behold the Many,2006,Novel,"Farrar, Strauss & Giroux",,N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Raping the Raced Body: Trauma in Asian North American Women's Literature,"Manning, Amy Lillian",2012,Dissertation Abstracts International,2013420214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",A Traumatic Face of Colonial Hawai'i: The 1998 Asian American Event and Lois-Ann Yamanaka's Blu's Hanging,"Kim, Chang-Hee",2010,Journal of English Language and Literature/Yǒngǒ Yǒngmunhak,2011580655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Aesthetics and the Crisis of Asian American Cultural Politics in the Controversy over Blu's Hanging,"Chiang, Mark",2006,Literary Gestures: The Aesthetic in Asian American Writing,2006531774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Blue Hawaii: Asian Hawaiian Cultural Production and Racial Melancholia,"Parikh, Crystal",2002,Journal of Asian American Studies,2009281065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Catachresis: Blu's Hanging and the Epistemology of the Given,"Tsou, Elda E.",2011,Journal of Asian American Studies,2011382686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Imagining Ourselves: Reflections on the Controversy over Lois-Ann Yamanaka's Blu's Hanging,"Rodrigues, Darlene",2000,Amerasia Journal,10.17953/amer.26.2.f0812xjwv0521143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Negotiating Borderlands: Representing Childhood in Recent Asian American Novels,"Otano, Alicia",2001,Revista de Estudios Norteamericanos,2008042661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Ocean Passages: Navigating Pacific Islander and Asian American Literatures,"Suzuki, Erin",2021,N/A,202325825405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Re-membering the Body: Narrative and Representation in Asian American Literature,"Zamora, Maria Christine",2003,Dissertation Abstracts International,2003703024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Recontextualizing Asian American Domesticity: From Madame Butterfly to My American Wife!,"Oh, Seung Ah",2008,N/A,2010029409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Sweeping Racism under the Rug of “Censorship”: The Controversy over Lois-Ann Yamanaka's Blu's Hanging,"Fujikane, Candace",2000,Amerasia Journal,10.17953/amer.26.2.74477m45v7088w88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",The Melting Pot Boiled Over: Hawaiian American Ethnicities and Self-Authorship in Lois-Ann Yamanaka's Name Me Nobody and Blu's Hanging,"Milne, Leah",2018,Growing Up Asian American in Young Adult Fiction,2018020377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blu's Hanging,1997,Novel,"Farrar, Strauss & Giroux","Asian American Literary Award, Association for Asian American Studies Book Award (later revoked)",N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award","Unquiet Tropes: Form, Race, and Asian American Literature","Tsou, Elda E.",2015,N/A,2015306135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Father of the Four Passages,2001,Novel,"Farrar, Strauss & Giroux",,N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",The Disabled Speech of Asian Americans: Silence and Autism in Lois-Ann Yamanaka's Father of the Four Passages,"Chew, Kristina",2010,Disability Studies Quarterly,2010302044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name Me Nobody,1999,Novel,Hyperion,,N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",The Melting Pot Boiled Over: Hawaiian American Ethnicities and Self-Authorship in Lois-Ann Yamanaka's Name Me Nobody and Blu's Hanging,"Milne, Leah",2018,Growing Up Asian American in Young Adult Fiction,2018020377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saturday Night at the Pahala Theater,1993,Poetry,Bamboo Ridge Press,Pushcart Prize,N/A,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award","The Exquisite Corpse of Asian America: Biopolitics, Biosociality, and Posthuman Ecologies","Lee, Rachel C.",2014,N/A,2015306223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wild Meat and the Bully Burgers,1996,Novel,"Farrar, Strauss & Giroux",,N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",English Lessons: Racial Hegemony and Linguistic Hierarchies in Selected Asian American Texts,"Tong, Donna To-Fang",2010,Dissertation Abstracts International,2010420848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wild Meat and the Bully Burgers,1996,Novel,"Farrar, Strauss & Giroux",,N,"Yamanaka, Lois-Ann",1961,F,Japanese,Asian,United States,Native,3,N/A,United States,HI,Honolulu,Graduate,Master's,N,University of Hawai'i Manoa,N,N/A,"National Endowment for the Humanities Fellowship, Lannan Award",Minor Re/Visions: Asian American Literacy Narratives as a Rhetoric of Citizenship,"Young, Morris",2004,N/A,2004700057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
