,id,author1,author1_normalized,author2,author3,author4,author_authorized_heading,author_lccn,author_viaf,author_wikidata_qid,date,htid,hathi_rights,title,imprint,isbn,isbn_most_common_edition,lccn,oclc,oclc_owi,oclc_eholdings,oclc_holdings,person_id,place,publisher_marc
663,6804,"Merrill, Christopher.","Merrill, Christopher","St. John, David 1949-",,,"Merrill, Christopher",n88054761,6476525,Q5112866,1994,mdp.39015032104583,ic,Watch fire : poems / by Christopher Merrill ; with an introduction by David St. John.,"White Pine Press, 1994.",['1877727431'],1877727431,[],['31351492'],198242601.0,2.0,115.0,3630,nyu,White Pine Press
664,6805,"Godwin, Gail.","Godwin, Gail",,,,"Godwin, Gail",n50033169,100267478,Q2908695,1994,mdp.39015032708094,ic,The good husband / Gail Godwin.,"Ballantine Books, 1994.",['0345372433 :'],0345372433,['94005651 //r94'],['29877159'],6371680.0,29.0,1872.0,3459,nyu,Ballantine Books
665,6806,"Irving, John 1942-","Irving, John",,,,"Irving, John, 1942-",n79135330,108238891,Q310379,1994,mdp.39015054056596,ic,A son of the circus / John Irving.,"Random House, c1994.",['0679434968 :'],0679434968,['93044750'],['29566583'],614239.0,175.0,2896.0,86,nyu,Random House
666,6807,"Delbanco, Nicholas.","Delbanco, Nicholas",,,,"Delbanco, Nicholas",n80040148,27082662,Q15451732,1968,uc1.b4422245,ic,"Grasse, 3/23/66.","Lippincott, 1968 [c1967]",[],,['67020286'],['1282834'],2214936.0,11.0,155.0,3678,pau,Lippincott
667,6808,"Lux, Thomas 1946-","Lux, Thomas",,,,"Lux, Thomas, 1946-2017",n79063797,4959112,Q7791985,1994,mdp.39015032572896,ic,Split horizon / Thomas Lux.,"Houghton Mifflin, 1994.","['0395700973 (pbk.),0395700981 :']",0395700981,['93046333'],['29564781'],31375877.0,31.0,253.0,4359,mau,Houghton Mifflin
668,6809,"Hampl, Patricia 1946-","Hampl, Patricia","Sorman, Steven",,,"Hampl, Patricia, 1946-",n78008569,70180786,Q7145617,1987,mdp.39015032574769,ic,Spillville / text by Patricia Hampl ; engravings by Steven Sorman,"Milkweed Editions, 1987","['9780915943180 (hard),0915943182 (hard),9780915943166 (lim. ed.),0915943166 (lim. ed.),9780915943173 (pbk.),0915943174 (pbk.)']",0915943174,['86060749'],['15901520'],10848648.0,12.0,379.0,518,mnu,Milkweed Editions
669,6810,"Santos, Bienvenido N.","Santos, Bienvenido N.",,,,"Santos, Bienvenido N.",n79021625,8656216,Q4904598,1994,mdp.39015032411020,ic,Postcript to a saintly life / Bienvenido N. Santos.,"Anvil Publishing Inc., 1994.",['9712703452'],9712703606,[],['32274070'],34246482.0,2.0,23.0,3622,ph,Anvil Publishing Inc.
670,6811,"Warren, Robert Penn 1905-1989","Warren, Robert Penn",,,,"Warren, Robert Penn, 1905-1989",n78091524,61553765,Q312720,1990,mdp.39015032496526,ic,All the king's men / Robert Penn Warren.,"Harcourt Brace Jovanovich, [1990].",['0151047723 :'],,['90036181 //r92'],['21600974'],27145785.0,260.0,10219.0,4365,cau,Harcourt Brace Jovanovich
671,6812,"Cisneros, Sandra.","Cisneros, Sandra",,,,"Cisneros, Sandra",n84021632,112460612,Q434164,1994,mdp.39015032473418,ic,Loose woman : poems / by Sandra Cisneros.,"Knopf : Distributed by Random House, 1994.",['0679416447 :'],0679416447,['93035937'],['28962852'],31065682.0,87.0,1361.0,1061,nyu,Knopf :
672,6813,"Wittlinger, Ellen.","Wittlinger, Ellen",,,,"Wittlinger, Ellen, 1948-2022",n79051163,40276660,Q5365065,1993,mdp.39015032479142,ic,Lombardo's law / Ellen Wittlinger.,"Houghton Mifflin, 1993.",['0395659698 :'],0395659698,['92028916 /AC'],['26504207'],28640719.0,2.0,500.0,3470,mau,Houghton Mifflin
673,6814,"Carver, Raymond 1938-1988","Carver, Raymond",,,,"Carver, Raymond, 1938-1988",n80113040,88660538,Q219862,1993,mdp.39015051654468,ic,Short cuts : selected stories / by Raymond Carver.,"Vintage Books, 1993.",['0679748644 :'],0679748644,['93019747'],['28067016'],5218418154.0,48.0,1134.0,3683,nyu,Vintage Books
674,6815,"Miller, Leslie Adrienne.","Miller, Leslie Adrienne",,,,"Miller, Leslie Adrienne",no92018917,38943239,Q6530591,1994,uc1.b4451186,ic,Ungodliness : poems / by Leslie Adrienne Miller.,"Carnegie Mellon University Press, 1994.","['0887481736 (pbk.)', '0887481728']",0887481728,['93073475'],['30431498'],55579045.0,2.0,139.0,1374,pau,Carnegie Mellon University Press
675,6816,"Cheever, John.","Cheever, John","Hunt, George W. 1937-","Dennis, Franklin H.",,"Cheever, John",n78089819,2468135,Q336151,1994,uc1.32106011784912,ic,Thirteen uncollected stories by John Cheever / edited by Franklin H. Dennis ; introduction by George W. Hunt.,"Academy Chicago Publishers, 1994.",['0897334051 :'],0897334051,['93049582'],['29598786'],138760790.0,12.0,745.0,3660,ilu,Academy Chicago Publishers
676,6817,"Dobyns, Stephen 1941-","Dobyns, Stephen",,,,"Dobyns, Stephen, 1941-",n50027452,85546337,Q7609076,1994,mdp.39015031820791,ic,"Velocities : new and selected poems, 1966-1992 / Stephen Dobyns.","Viking, 1994.","['0670830895 (hardcover),0140586512 (paperback) :']",0140586512,['93017969'],['28147185'],3901374179.0,12.0,441.0,287,nyu,Viking
677,6818,"Kenney, Richard.","Kenney, Richard",,,,"Kenney, Richard",n83168086,77694612,Q7327047,1993,mdp.39015032936083,ic,The invention of the zero : poems / Richard Kenney.,"A.A. Knopf, 1993.",['0679419918 :'],0679419918,['92054790'],['27073346'],346678.0,2.0,263.0,3099,nyu,A.A. Knopf
678,6819,"Canin, Ethan.","Canin, Ethan",,,,"Canin, Ethan",n87840327,110589396,Q528593,1994,mdp.39015031775284,ic,The palace thief / Ethan Canin.,"Random House, c1994.",['0679419624 :'],0679419624,['93026888'],['28506678'],1002734.0,55.0,1452.0,1508,nyu,Random House
679,6820,"Bell, Marvin 1937-","Bell, Marvin",,,,"Bell, Marvin, 1937-",n50006519,12325040,Q6778291,1994,mdp.39015032897434,ic,A Marvin Bell reader : selected poetry and prose / Marvin Bell.,"Middlebury College Press ; University Press of New England, c1994.","['0874516706 (pbk. : alk. paper),0874516692 (alk. paper)']",0874516692,['93043937'],['29388211'],1059132830.0,151.0,246.0,158,vtu,Middlebury College Press ;
680,6821,"Grossman, Judith 1937-","Grossman, Judith",,,,"Grossman, Judith, 1937-",n86116150,48251747,Q6303435,1988,mdp.39015032898382,ic,Her own terms : a novel / Judith Grossman.,"Soho Press, c1988.",['0939149117 :'],0939149117,['87012123 //r93'],['15793168'],365477155.0,20.0,391.0,3211,nyu,Soho Press
681,6822,"Gardner, John 1933-1982","Gardner, John","O'Nan, Stewart 1961-",,,"Gardner, John, 1933-1982",n79056152,2470610,Q1381985,1994,mdp.39015032879838,ic,On writers and writing / John Gardner ; introduction by Charles Johnson ; edited by Stewart O'Nan.,"Addison-Wesley Pub. Co., c1994.",['0201626721 :'],0201626721,['93050798'],['29595662'],57576056.0,101.0,695.0,3286,mau,Addison-Wesley Pub. Co.
682,6823,"Conroy, Frank 1936-2005","Conroy, Frank",,,,"Conroy, Frank, 1936-2005",n50032089,66497136,Q1443099,1993,mdp.39015028872748,ic,Body & soul / Frank Conroy.,"Houghton Mifflin/Seymour Lawrence, 1993.",['0395519462 :'],0395519462,['93005163'],['28294001'],49295222.0,82.0,1561.0,3205,mau,Houghton Mifflin/Seymour Lawrence
683,6824,"Hemley, Robin 1958-","Hemley, Robin",,,,"Hemley, Robin, 1958-",n87871157,53216269,Q7352460,1992,uc1.b4446363,ic,The last Studebaker / Robin Hemley.,"Graywolf Press, c1992.",['1555971679 :'],1555971679,['92015059//r92'],['25747870'],29119387.0,230.0,303.0,1365,mnu,Graywolf Press
684,6825,"Busch, Frederick 1941-2006","Busch, Frederick",,,,"Busch, Frederick, 1941-2006",n79102784,110494254,Q1452813,1994,mdp.39015033096739,ic,The children in the woods : new and selected stories / Frederick Busch.,"Ticknor & Fields, 1994.",['039564724X'],039564724X,['93005008'],['28257646'],221941389.0,32.0,538.0,3643,mau,Ticknor & Fields
685,6826,"Dickey, William.","Dickey, William",,,,"Dickey, William",n80037955,75146077,Q1670218,1994,mdp.39015032846159,ic,In the dreaming : selected poems / William Dickey.,"University of Arkansas Press, 1994.","['1557282862 (paper),1557282854 (cloth)']",1557282854,['93001098'],['27813492'],287301334.0,11.0,186.0,76,aru,University of Arkansas Press
686,6827,"Weissbort, Daniel.","Weissbort, Daniel",,,,"Weissbort, Daniel",n50022746,68911711,Q4102546,1992,mdp.39015032752472,ic,Lake : new and selected poems / Daniel Weissbort.,"Sheep Meadow Press, c1992.",['1878818244 :'],1878818244,['93007528'],['27812680'],392245.0,2.0,72.0,3634,nyu,Sheep Meadow Press
687,6828,"Mukherjee, Bharati.","Mukherjee, Bharati",,,,"Mukherjee, Bharati",n50004570,76348204,Q4357833,1992,mdp.39015029100768,ic,Regionalism in Indian perspective / Bharati Mukherjee.,"K.P. Bagchi, 1992.",['8170741238'],8170741238,['93901653'],['29969821'],32060233.0,1.0,45.0,171,ii,K.P. Bagchi
688,6829,"Santos, Bienvenido N.","Santos, Bienvenido N.",,,,"Santos, Bienvenido N.",n79021625,8656216,Q4904598,1985,mdp.39015029050864,ic,Dwell in the wilderness : selected short stories (1931-1941) / by Bienvenido N. Santos.,"New Day Publishers ; Distributor, Cellar Bookshop, 1985.","['9711001837 (pbk. : newsprint),9711001829 (pbk. : bookprint) :']",9711001829,['86149537'],['12892902'],198527150.0,2.0,69.0,3622,ph,New Day Publishers ;
689,6830,"Tallent, Elizabeth 1954-","Tallent, Elizabeth",,,,"Tallent, Elizabeth, 1954-",n82134949,113154335,Q5363601,1993,mdp.39015029101014,ic,Honey : stories / by Elizabeth Tallent.,"Knopf, 1993.",['0394583043 :'],0394583043,['93018235'],['27431337'],335903.0,11.0,481.0,87,nyu,Knopf
690,6831,"Pesetsky, Bette 1932-","Pesetsky, Bette",,,,"Pesetsky, Bette, 1932-",n81037784,111333588,,1993,mdp.39015033144174,ic,Cast a spell / Bette Pesetsky.,"Harcourt Brace & Co., c1993.",['0151160724 :'],0151160724,['92036463 //r932'],['26763879'],29359420.0,11.0,244.0,110,nyu,Harcourt Brace & Co.
691,6832,"Kidder, Tracy.","Kidder, Tracy",,,,"Kidder, Tracy",n81040847,52278563,Q338109,1993,uva.x002329316,ic,Old friends / Tracy Kidder.,"Houghton Mifflin, 1993.",['0395593034'],0395593034,['93022859'],['28221658'],336023.0,198.0,1865.0,790,mau,Houghton Mifflin
692,6833,"Weissbort, Daniel.","Weissbort, Daniel",,,,"Weissbort, Daniel",n50022746,68911711,Q4102546,1993,mdp.39015028908161,ic,Nietzsche's attachÃ© case : new and selected poems / Daniel Weissbort.,"Carcanet, 1993.",['1857540239 :'],,[],['28602722'],193031483.0,138.0,69.0,3634,enk,Carcanet
693,6834,"Levine, Mark 1965-","Levine, Mark",,,,"Levine, Mark, 1965-",n92102200,98003058,Q6768573,1993,uc1.b4351510,ic,Debt : poems / Mark Levine.,"W. Morrow, c1993.","['068812397X (acid-free paper)', '0688123988 (pbk. : acid-free paper) :']",0688123988,['92037862'],['26851808'],29182345.0,2.0,196.0,2007,nyu,W. Morrow
694,6835,"Santos, Bienvenido N.","Santos, Bienvenido N.",,,,"Santos, Bienvenido N.",n79021625,8656216,Q4904598,1993,mdp.39015028881806,ic,Memory's fictions : a personal history / Bienvenido N. Santos.,"New Day Publisher, 1993.",['9711005360'],9711005360,[],['29426189'],306976008.0,2.0,76.0,3622,ph,New Day Publisher
695,6836,"Patchett, Ann.","Patchett, Ann",,,,"Patchett, Ann",n91108359,54362733,Q433485,1992,mdp.39015028893371,ic,The patron saint of liars / Ann Patchett.,"Houghton Mifflin, 1992.",['039561306X :'],039561306X,['91041584 //r93'],['24796726'],979473.0,279.0,2161.0,1785,mau,Houghton Mifflin
696,6837,"Shacochis, Bob.","Shacochis, Bob",,,,"Shacochis, Bob",n84105588,44315563,Q4933931,1993,mdp.39015029951657,ic,Swimming in the volcano : a novel / Bob Shacochis.,"Scribner's Sons ; Maxwell Macmillan Canada ; Maxwell Macmillan International, c1993.",['0684192608 :'],0684192608,['92037116 //r93'],['26855535'],434393848.0,50.0,790.0,1389,nyu,Scribner's Sons ;
697,6838,"Wideman, John Edgar.","Wideman, John Edgar","Wideman, John Edgar.",,,"Wideman, John Edgar",n82231445,110405033,Q688739,1993,mdp.39015029941450,ic,All stories are true / John Edgar Wideman.,"Vintage Books, 1993.",['0679737529 (pbk.) :'],0679737529,['92050616'],['27143753'],4095668679.0,10.0,234.0,4368,nyu,Vintage Books
698,6839,"McCracken, Elizabeth.","McCracken, Elizabeth",,,,"McCracken, Elizabeth",n92111648,17365134,Q5363184,1993,mdp.39015029943167,ic,Here's your hat what's your hurry : stories / by Elizabeth McCracken.,"Turtle Bay Books, 1993.",['0679400265 (acid-free paper) :'],0679400265,['92056833'],['27066271'],346570.0,24.0,626.0,2016,nyu,Turtle Bay Books
699,6840,"Gardner, John 1933-1982","Gardner, John",,,,"Gardner, John, 1933-1982",n79056152,2470610,Q1381985,1993,mdp.39015029937052,ic,Freddy's book / by John Gardner.,"Vintage Books, 1993, c1980.",['0679721940'],039450920X,['93015508'],['27938095'],57575258.0,115.0,1315.0,3286,nyu,Vintage Books
700,6841,"GlÃ¼ck, Louise 1943-","Glück, Louise",,,,"Glück, Louise, 1943-",n80005703,84538845,Q2344210,1980,mdp.39015029893537,ic,Descending figure / Louise GlÃ¼ck.,"Ecco Press, 1980.","['0912946725 (pbk.),0912946717 :']",0912946717,['80000223'],['5946462'],558057.0,11.0,479.0,3087,nyu,Ecco Press
701,6842,"Glancy, Diane.","Glancy, Diane",,,,"Glancy, Diane",n85814699,93980865,Q5271470,1988,mdp.39015029730580,ic,Offering : poetry & prose / by Diane Glancy ; foreword by Simon J. Ortiz ; illustrations by Terry John Swabey.,"Holy Cow! Press : Distributed by The Talman Co., 1988.",['0930100204 :'],0930100204,['86083319'],['15521582'],10220764.0,12.0,143.0,1837,mnu,Holy Cow! Press :
702,6843,"Busch, Frederick 1941-2006","Busch, Frederick",,,,"Busch, Frederick, 1941-2006",n79102784,110494254,Q1452813,1993,mdp.39015029715110,ic,Long way from home / Frederick Busch.,"Ticknor & Fields, 1993.",['0395634156 :'],0395634156,['92040727 //r93'],['27068617'],48381704.0,12.0,633.0,3643,nyu,Ticknor & Fields
703,6844,"Glancy, Diane.","Glancy, Diane",,,,"Glancy, Diane",n85814699,93980865,Q5271470,1991,mdp.39015029710715,ic,Lone Dog's winter count / Diane Glancy.,"West End Press, 1991.",['0931122643 :'],0931122643,[],['25181319'],28308657.0,3.0,147.0,1837,nmu,West End Press
704,6845,"Jarman, Mark 1952-","Jarman, Mark",,,,"Jarman, Mark, 1952-",n79058290,73904557,Q6768234,1992,mdp.39015029580134,ic,Iris / by Mark Jarman.,"Story Line Press, c1992.","['0934257876,0934257884 (pbk.) :']",0934257884,[],['26282766'],29153287.0,11.0,154.0,937,oru,Story Line Press
705,6846,"Gregerson, Linda K.","Gregerson, Linda K.",,,,"Gregerson, Linda K.",nr93022470,71263650,,1992,mdp.39015029542761,ic,Powers of desire : specularity and the subject of the Tudor state / Linda Gregerson.,"University of Michigan, [1992]",[],,[],['28304491'],,,,1007,miu,University of Michigan
706,6847,"Hannah, Barry.","Hannah, Barry",,,,"Hannah, Barry",n80014822,14785172,Q458336,1993,mdp.39015029470856,ic,Bats out of hell / Barry Hannah.,"Houghton Mifflin/Seymour Lawrence, 1993.",['0395488834 :'],0395488834,['92036629'],['26810198'],26062285.0,20.0,544.0,3198,mau,Houghton Mifflin/Seymour Lawrence
707,6848,"Harrison, Kathryn.","Harrison, Kathryn",,,,"Harrison, Kathryn",n90649391,90726799,Q2917259,1993,mdp.39015040107941,ic,Exposure / Kathryn Harrison.,"Random House, c1993.",['0679409424 :'],0679409424,['92022130 //r93'],['26096062'],29099717.0,78.0,803.0,3546,nyu,Random House
708,6849,"Strand, Mark 1934-","Strand, Mark",,,,"Strand, Mark, 1934-2014",n79090257,49272680,Q928775,1993,mdp.39015029273110,ic,Dark harbor : a poem / by Mark Strand.,"Knopf, 1993.",['0679418865 :'],0679418865,['92019983'],['26052030'],40096040.0,53.0,489.0,87,nyu,Knopf
709,6850,"Tiempo, Edilberto K.","Tiempo, Edilberto K.",,,,"Tiempo, Edilberto K.",n84226138,87607162,Q3550871,1992,mdp.39015020848134,ic,Snake twin : and other stories / Edilberto K.Tiempo.,"New Day, 1992.",['9711004909'],9711004909,[],['29940220'],198115312.0,11.0,36.0,44,ph,New Day
710,6851,"Hejinian, Lyn.","Hejinian, Lyn",,,,"Hejinian, Lyn",n82071099,44325651,Q6708326,1992,mdp.39015029250522,ic,The cell / Lyn Hejinian.,"Sun & Moon, 1992.",['1557130213'],1557130213,[],['26746932'],29833356.0,26.0,279.0,3672,cau,Sun & Moon
711,6852,"Cooley, Peter 1940-","Cooley, Peter",,,,"Cooley, Peter, 1940-",n79127855,23426837,Q7173377,1992,mdp.39015029228692,ic,The astonished hours / Peter Cooley.,"Carnegie Mellon University Press, 1992.","['0887481310 (pbk.),0887481302']",0887481302,['91072055'],['25780777'],28748301.0,2.0,90.0,3450,pau,Carnegie Mellon University Press
712,6853,"Unsworth, Barry 1930-2012","Unsworth, Barry",,,,"Unsworth, Barry, 1930-2012",n82157881,54168450,Q715796,1992,mdp.39015026940091,ic,Sacred hunger / Barry Unsworth.,"Doubleday, c1992.",['0385265301 :'],0385265301,['91033237'],['24667093'],3372219404.0,115.0,1940.0,3620,nyu,Doubleday
713,6854,"Van Duyn, Mona.","Van Duyn, Mona",,,,"Van Duyn, Mona",n81147222,14898782,Q6897736,1993,mdp.39015029193318,ic,"If it be not I : collected poems, 1959-1982 / Mona Van Duyn.","Knopf, 1993.",['0679419020 :'],0679419020,['92011335'],['25871711'],28629099.0,11.0,880.0,87,nyu,Knopf
714,6855,"Sadoff, Ira.","Sadoff, Ira",,,,"Sadoff, Ira",n80149107,62855560,Q15460603,1992,mdp.39015029157305,ic,An Ira Sadoff reader : selected poetry and prose / Ira Sadoff.,"Middlebury College Press ; University Press of New England, c1992.",['0874515939 (pbk.)'],0874515939,['92012696'],['25675656'],1059141338.0,2.0,203.0,3209,nhu,Middlebury College Press ;
715,6856,"Schwartz, Lynne Sharon.","Schwartz, Lynne Sharon",,,,"Schwartz, Lynne Sharon",n80017432,49379687,Q1878899,1992,mdp.39015029157313,ic,A Lynne Sharon Schwartz reader : selected prose and poetry / Lynne Sharon Schwartz.,"Published by University Press of New England [for] Middle College Press, c1992.",['0874515912'],0874515912,['92011574'],['25629977'],836889422.0,2.0,245.0,3674,nhu,Published by University Press of New England [for] Middle College Press
716,6857,"Kinsella, W. P.","Kinsella, W. P.",,,,"Kinsella, W. P.",n77004617,957296,Q7945871,1992,mdp.39015020847359,ic,Box socials : a novel / by W.P. Kinsella.,"Ballantine Books, 1992.",['0345377494 :'],0345377494,['91058628'],['25335226'],332705.0,74.0,1132.0,1089,nyu,Ballantine Books
717,6858,"Fox, William Price.","Fox, William Price",,,,"Fox, William Price",n80094407,33301111,Q8017085,1992,uva.x002213812,ic,Lunatic wind : surviving the storm of the century / William Price Fox.,"Algonquin Books of Chapel Hill, 1992.",['0945575424 :'],0945575424,['92014303'],['25746956'],11408550.0,16.0,243.0,3127,ncu,Algonquin Books of Chapel Hill
718,6859,"Mukherjee, Bharati.","Mukherjee, Bharati",,,,"Mukherjee, Bharati",n50004570,76348204,Q4357833,1985,mdp.39015028465170,ic,Darkness / Bharati Mukherjee.,"Penguin, 1985.",['0140079300 (pbk.) :'],0140079300,['85221553'],['13124678'],5606383.0,15.0,510.0,171,onc,Penguin
719,6860,"Wideman, John Edgar.","Wideman, John Edgar",Alexander Street Press,,,"Wideman, John Edgar",n82231445,110405033,Q688739,1992,mdp.39015025391932,ic,The stories of John Edgar Wideman / by John Edgar Wideman.,"Pantheon Books, c1992.",['0679407197 :'],0679407197,['91050839'],['25318591'],292240220.0,44.0,998.0,4368,nyu,Pantheon Books
720,6861,"Stern, Richard G. 1928-","Stern, Richard G.",,,,"Stern, Richard, 1928-2013",n80030782,64055711,Q3702414,1992,mdp.39015025373633,ic,Shares and other fictions / Richard Stern.,"Delphinium Books ; Distributed by Simon & Schuster, c1992.",['0671780409 :'],9780671780401,['91048140'],['25163880'],27976936.0,11.0,157.0,3194,nyu,Delphinium Books ;
721,6862,"Shapiro, Karl Jay 1913-2000","Shapiro, Karl Jay",,,,"Shapiro, Karl, 1913-2000",n79021704,109257053,Q2906282,1990,mdp.39015025374854,ic,Reports of my death / by Karl Shapiro.,"Algonquin Books of Chapel Hill, c1990.",['0945575289 (v.2)'],0945575289,['88006204'],['21583857'],23440634.0,11.0,166.0,4367,ncu,Algonquin Books of Chapel Hill
722,6863,"Tiempo, Edilberto K.","Tiempo, Edilberto K.",,,,"Tiempo, Edilberto K.",n84226138,87607162,Q3550871,1958,mdp.39015025255848,ic,The challenge of national growth to the Philippine writer : national consciousness in the autonomy of art / Edilberto K. Tiempo.,"s.n, 1958?]",[],,[],['26597551'],,,,44,ph,s.n
723,6864,"Kittredge, William.","Kittredge, William",,,,"Kittredge, William",n77016661,93349615,Q3568766,1992,mdp.39015025183081,ic,Hole in the sky : a memoir / William Kittredge.,"Knopf : Distributed by Random House, 1992.",['0679411666 :'],0679411666,['91058670'],['25932263'],346868.0,56.0,630.0,459,nyu,Knopf :
724,6865,"Carver, Raymond 1938-1988","Carver, Raymond","Stull, William L.",,,"Carver, Raymond, 1938-1988",n80113040,88660538,Q219862,1992,mdp.39015021564615,ic,"No heroics, please : uncollected writings / Raymond Carver ; edited by William L. Stull ; foreword by Tess Gallagher.","Vintage Books, 1992.",['0679740074 :'],0679740074,['91050727'],['25409135'],346154617.0,10.0,650.0,3683,nyu,Vintage Books
725,6866,"Levis, Larry.","Levis, Larry",,,,"Levis, Larry",n80144979,92054633,Q6490699,1992,mdp.39015025257653,ic,Black freckles / Larry Levis.,"Peregrine Smith Books, 1992.",['0879054565 :'],0879054565,['91038705'],['24629442'],27046692.0,2.0,125.0,4397,utu,Peregrine Smith Books
726,6867,"Levine, Philip 1928-","Levine, Philip",,,,"Levine, Philip, 1928-2015",n78093573,110361442,Q531273,1992,mdp.39015025247860,ic,What work is : poems / by Philip Levine.,"Knopf, c1992.",['0679740589'],0679401660,[],['26495306'],10485787.0,48.0,1541.0,87,nyu,Knopf
727,6868,"Will, Frederic.","Will, Frederic",,,,"Will, Frederic",n79089755,29549500,Q5497167,1992,mdp.39015020693506,ic,Big rig souls : truckers in America's heartland / by Frederic Will.,"A & M, c1992.",['1878005219'],1878005219,[],['25535879'],28331825.0,2.0,23.0,4345,miu,A & M
728,6869,"Louie, David Wong 1954-","Louie, David Wong",,,,"Louie, David Wong, 1954-2018",n90720357,93957051,Q5241270,1991,uc1.32106009599751,ic,Pangs of love : stories / by David Wong Louie.,"Knopf : Distributed by Random House, 1991.",['0394589572 :'],0394589572,['90053544'],['22889285'],3901327004.0,22.0,553.0,87,nyu,Knopf :
729,6870,"Harrison, Kathryn.","Harrison, Kathryn",,,,"Harrison, Kathryn",n90649391,90726799,Q2917259,1991,mdp.39015025161764,ic,Thicker than water / Kathryn Harrison.,"Random House, c1991.",['0394588894 :'],0394588894,['90038317 //r91'],['21873674'],23239804.0,53.0,554.0,3546,nyu,Random House
730,6871,"Hampl, Patricia 1946-","Hampl, Patricia",,,,"Hampl, Patricia, 1946-",n78008569,70180786,Q7145617,1992,mdp.39015025298905,ic,A romantic education / Patricia Hampl.,"Houghton Mifflin, 1992.","['039534638X,0395602009']",0395296978,['91033009'],['24539204'],24305885.0,11.0,808.0,518,mau,Houghton Mifflin
731,6872,"Hoagland, Edward.","Hoagland, Edward",,,,"Hoagland, Edward",n79058588,37833728,Q3048551,1992,mdp.39015046825454,ic,The final fate of the alligators / Edward Hoagland.,"Capra Press, 1992.",['0884963411 :'],0884963411,['91012537'],['23383950'],476150932.0,11.0,165.0,3641,cau,Capra Press
732,6873,"Dew, Robb Forman.","Dew, Robb Forman",,,,"Dew, Robb Forman",n81002481,12996127,Q7340773,1992,mdp.39015022244647,ic,Fortunate lives / Robb Forman Dew.,"W. Morrow, c1992.",['0688107818 (FPT) :'],0688107818,['91024943'],['24067421'],1004157.0,47.0,798.0,3684,nyu,W. Morrow
733,6874,"Bly, Robert.","Bly, Robert","Brigidi, Stephen.",,,"Bly, Robert",n79054927,79847862,Q472507,1992,mdp.39015024945076,ic,Angels of Pompeii / photographs by Stephen Brigidi ; poetry by Robert Bly.,"Ballantine Books, 1992.",['0345377419'],0345377419,['91058181'],['24430528'],26946814.0,24.0,336.0,5,nyu,Ballantine Books
734,6875,"Glancy, Diane.","Glancy, Diane",,,,"Glancy, Diane",n85814699,93980865,Q5271470,1992,mdp.39015022230901,ic,Claiming breath / Diane Glancy.,"University of Nebraska Press, c1992.",['0803221401 (alk. paper) :'],0803221401,['91024637'],['24010150'],24984899.0,12.0,563.0,1837,nbu,University of Nebraska Press
735,6876,"Brownstein, Oscar Lee.","Brownstein, Oscar Lee",,,,"Brownstein, Oscar Lee",n80070926,91765703,Q106489554,1991,mdp.39015025007785,ic,Strategies of drama : the experience of form / Oscar Lee Brownstein.,"Greenwood Press, 1991.",['0313277540 (alk. paper)'],0313277540,['91010431'],['23253213'],2622019.0,12.0,253.0,3679,nyu,Greenwood Press
736,6877,"Smiley, Jane.","Smiley, Jane",,,,"Smiley, Jane",n79143875,19714915,Q441067,1991,mdp.39015058018204,ic,A thousand acres / Jane Smiley.,"Knopf : Distributed by Random House, 1991.",['0394577736 :'],0394577736,['91052720'],['23941156'],568476.0,348.0,5798.0,87,nyu,Knopf :
737,6878,"Krim, Seymour 1922-","Krim, Seymour","Wolcott, James 1952-","Brooks, Peggy.",,"Krim, Seymour, 1922-",n90722925,112705190,Q7459196,1991,mdp.39015025005268,ic,What's this cat's story? : the best of Seymour Krim / ed ited by Peggy Brooks ; foreword by James Wolcott.,"Paragon House, 1991.",['1557784701 :'],1557784701,['90026416'],['22907024'],426730804.0,2.0,158.0,3084,nyu,Paragon House
738,6879,"Hansen, Ron 1947-","Hansen, Ron",,,,"Hansen, Ron, 1947-",n78045940,75895,Q3441396,1991,mdp.39015024994264,ic,Mariette in ecstasy / Ron Hansen.,"E. Burlingame Books, c1991.",['0060182148 (cloth) :'],0060182148,['90056362'],['23733958'],25407266.0,47.0,1092.0,776,nyu,E. Burlingame Books
